log_id,project_id,employee_id,date_logged,task_category,subtask_description,hours_worked
9484,P-2024-004,EMP-01,2025-02-28,Meeting,BIM Clash Detection Session,2.64
9485,P-2024-004,EMP-06,2025-03-29,Meeting,Subcontractor Coordination,0.91
9486,P-2024-004,EMP-11,2024-10-01,Meeting,Subcontractor Coordination,4.89
9487,P-2024-004,EMP-10,2024-09-04,Meeting,Internal Team Sync,0.93
9488,P-2024-004,EMP-05,2024-10-13,Meeting,BIM Clash Detection Session,1.39
9489,P-2024-004,EMP-09,2024-11-15,Meeting,Client Design Review,2.78
9490,P-2024-004,EMP-11,2024-12-01,Meeting,Permitting Authority Review,2.65
9491,P-2024-004,EMP-01,2025-04-26,Meeting,BIM Clash Detection Session,3.03
9492,P-2024-004,EMP-06,2024-12-30,Meeting,BIM Clash Detection Session,1.44
9493,P-2024-004,EMP-05,2024-10-16,Meeting,Internal Team Sync,2.18
9494,P-2024-004,EMP-09,2024-12-11,Meeting,BIM Clash Detection Session,1.59
9495,P-2024-004,EMP-02,2024-10-29,Meeting,Internal Team Sync,2.09
9496,P-2024-004,EMP-09,2025-03-11,Meeting,Client Design Review,4.03
9497,P-2024-004,EMP-07,2024-10-30,Meeting,BIM Clash Detection Session,1.06
9498,P-2024-004,EMP-02,2025-03-06,Meeting,BIM Clash Detection Session,4.49
9499,P-2024-004,EMP-08,2025-04-27,Meeting,BIM Clash Detection Session,3.94
9500,P-2024-004,EMP-08,2025-05-08,Meeting,Internal Team Sync,2.84
9501,P-2024-004,EMP-11,2024-10-14,Meeting,BIM Clash Detection Session,2.33
9502,P-2024-004,EMP-07,2024-10-21,Meeting,Subcontractor Coordination,3.21
9503,P-2024-004,EMP-02,2024-09-10,Meeting,Permitting Authority Review,1.88
9504,P-2024-004,EMP-07,2024-10-02,Meeting,Subcontractor Coordination,3.3
9505,P-2024-004,EMP-02,2024-12-13,Meeting,Permitting Authority Review,2.9
9506,P-2024-004,EMP-10,2025-01-09,Meeting,BIM Clash Detection Session,4.48
9507,P-2024-004,EMP-07,2025-05-08,Meeting,BIM Clash Detection Session,3.68
9508,P-2024-004,EMP-07,2024-09-08,Meeting,Internal Team Sync,0.25
9509,P-2024-004,EMP-09,2025-01-08,Meeting,Permitting Authority Review,3.64
9510,P-2024-004,EMP-06,2024-12-15,Meeting,Permitting Authority Review,1.63
9511,P-2024-004,EMP-01,2024-10-01,Meeting,BIM Clash Detection Session,1.94
9512,P-2024-004,EMP-06,2024-12-15,Meeting,Client Design Review,2.57
9513,P-2024-004,EMP-08,2024-08-29,Meeting,Client Design Review,1.82
9514,P-2024-004,EMP-09,2025-01-25,Meeting,Permitting Authority Review,2.16
9515,P-2024-004,EMP-03,2024-12-22,Meeting,Permitting Authority Review,1.82
9516,P-2024-004,EMP-04,2024-11-17,Meeting,Subcontractor Coordination,1.82
9517,P-2024-004,EMP-06,2025-02-01,Meeting,Internal Team Sync,1.75
9518,P-2024-004,EMP-07,2024-11-30,Meeting,Internal Team Sync,3.91
9519,P-2024-004,EMP-10,2025-02-17,Meeting,Client Design Review,3.29
9520,P-2024-004,EMP-09,2024-09-28,Meeting,Permitting Authority Review,1.41
9521,P-2024-004,EMP-11,2025-02-01,Meeting,Internal Team Sync,3.48
9522,P-2024-004,EMP-02,2024-10-11,Meeting,Client Design Review,2.6
9523,P-2024-004,EMP-11,2025-03-18,Meeting,BIM Clash Detection Session,2.85
9524,P-2024-004,EMP-02,2024-09-21,Meeting,Internal Team Sync,2.81
9525,P-2024-004,EMP-07,2024-12-19,Meeting,Subcontractor Coordination,1.81
9526,P-2024-004,EMP-07,2024-10-16,Meeting,BIM Clash Detection Session,3.47
9527,P-2024-004,EMP-03,2025-03-04,Meeting,Internal Team Sync,2.57
9528,P-2024-004,EMP-03,2024-12-07,Meeting,Subcontractor Coordination,1.11
9529,P-2024-004,EMP-01,2025-04-23,Meeting,Subcontractor Coordination,3.63
9530,P-2024-004,EMP-08,2025-05-03,Meeting,Permitting Authority Review,3.65
9531,P-2024-004,EMP-06,2024-09-03,Meeting,Client Design Review,1.75
9532,P-2024-004,EMP-11,2025-02-11,Meeting,BIM Clash Detection Session,3.26
9533,P-2024-004,EMP-07,2025-01-18,Meeting,BIM Clash Detection Session,3.75
9534,P-2024-004,EMP-11,2025-03-30,Meeting,Internal Team Sync,2.75
9535,P-2024-004,EMP-06,2025-01-09,Meeting,BIM Clash Detection Session,2.99
9536,P-2024-004,EMP-11,2025-04-11,Meeting,Permitting Authority Review,3.08
9537,P-2024-004,EMP-10,2024-08-25,Meeting,Permitting Authority Review,0.89
9538,P-2024-004,EMP-01,2025-04-12,Meeting,Client Design Review,2.32
9539,P-2024-004,EMP-07,2024-11-30,Meeting,Permitting Authority Review,2.98
9540,P-2024-004,EMP-09,2024-10-02,Meeting,Permitting Authority Review,2.57
9541,P-2024-004,EMP-03,2024-11-10,Meeting,Permitting Authority Review,3.03
9542,P-2024-004,EMP-05,2024-12-08,Meeting,BIM Clash Detection Session,2.88
9543,P-2024-004,EMP-06,2025-03-12,Meeting,Internal Team Sync,2.4
9544,P-2024-004,EMP-08,2025-01-02,Meeting,Subcontractor Coordination,0.89
9545,P-2024-004,EMP-06,2025-01-23,Meeting,Internal Team Sync,2.56
9546,P-2024-004,EMP-05,2024-10-09,Meeting,Internal Team Sync,2.31
9547,P-2024-004,EMP-03,2025-01-31,Meeting,Client Design Review,2.66
9548,P-2024-004,EMP-11,2025-03-08,Meeting,Permitting Authority Review,4.18
9549,P-2024-004,EMP-04,2024-08-24,Meeting,Subcontractor Coordination,2.38
9550,P-2024-004,EMP-03,2025-05-07,Meeting,Client Design Review,3.29
9551,P-2024-004,EMP-04,2025-04-22,Meeting,Subcontractor Coordination,2.63
9552,P-2024-004,EMP-08,2025-04-28,Meeting,Internal Team Sync,2.12
9553,P-2024-004,EMP-09,2024-11-11,Meeting,BIM Clash Detection Session,3.82
9554,P-2024-004,EMP-04,2025-03-08,Meeting,Internal Team Sync,1.72
9555,P-2024-004,EMP-07,2025-03-08,Meeting,Permitting Authority Review,2.88
9556,P-2024-004,EMP-08,2025-04-24,Meeting,Subcontractor Coordination,2.27
9557,P-2024-004,EMP-01,2024-11-12,Meeting,Permitting Authority Review,3.12
9558,P-2024-004,EMP-03,2025-05-03,Meeting,Internal Team Sync,3.14
9559,P-2024-004,EMP-02,2024-09-22,Meeting,Client Design Review,2.89
9560,P-2024-004,EMP-08,2024-10-24,Meeting,Internal Team Sync,0.86
9561,P-2024-004,EMP-02,2024-12-03,Meeting,Subcontractor Coordination,3.28
9562,P-2024-004,EMP-03,2024-10-01,Meeting,Permitting Authority Review,1.15
9563,P-2024-004,EMP-01,2025-03-25,Meeting,BIM Clash Detection Session,3.32
9564,P-2024-004,EMP-10,2025-01-19,Meeting,Internal Team Sync,3.67
9565,P-2024-004,EMP-10,2024-10-29,Meeting,Subcontractor Coordination,2.51
9566,P-2024-004,EMP-10,2024-10-18,Meeting,Subcontractor Coordination,1.95
9567,P-2024-004,EMP-02,2024-11-20,Meeting,Permitting Authority Review,2.78
9568,P-2024-004,EMP-01,2025-03-18,Meeting,Client Design Review,2.57
9569,P-2024-004,EMP-08,2025-04-18,Meeting,Client Design Review,3.43
9570,P-2024-004,EMP-06,2025-05-07,Meeting,Subcontractor Coordination,2.18
9571,P-2024-004,EMP-06,2024-09-12,Meeting,Client Design Review,0.53
9572,P-2024-004,EMP-01,2024-10-11,Meeting,Permitting Authority Review,2.01
9573,P-2024-004,EMP-10,2024-12-05,Meeting,Subcontractor Coordination,1.71
9574,P-2024-004,EMP-03,2025-04-14,Meeting,Subcontractor Coordination,3.39
9575,P-2024-004,EMP-05,2025-01-13,Meeting,BIM Clash Detection Session,1.01
9576,P-2024-004,EMP-08,2025-03-06,Meeting,Internal Team Sync,1.13
9577,P-2024-004,EMP-04,2025-03-11,Meeting,Internal Team Sync,1.66
9578,P-2024-004,EMP-11,2024-12-22,Meeting,Subcontractor Coordination,2.66
9579,P-2024-004,EMP-06,2025-03-28,Meeting,Permitting Authority Review,4.88
9580,P-2024-004,EMP-05,2024-10-22,Meeting,Subcontractor Coordination,4.4
9581,P-2024-004,EMP-04,2024-10-25,Meeting,BIM Clash Detection Session,1.04
9582,P-2024-004,EMP-03,2024-11-21,Meeting,BIM Clash Detection Session,2.63
9583,P-2024-004,EMP-09,2024-12-30,Meeting,Permitting Authority Review,1.68
9584,P-2024-004,EMP-08,2025-02-24,Meeting,BIM Clash Detection Session,3.89
9585,P-2024-004,EMP-10,2025-03-19,Meeting,Internal Team Sync,2.73
9586,P-2024-004,EMP-05,2025-03-05,Meeting,Subcontractor Coordination,2.8
9587,P-2024-004,EMP-05,2024-11-20,Meeting,Internal Team Sync,1.33
9588,P-2024-004,EMP-04,2024-10-07,Meeting,Internal Team Sync,4.12
9589,P-2024-004,EMP-01,2024-12-27,Meeting,BIM Clash Detection Session,3.31
9590,P-2024-004,EMP-02,2024-12-22,Meeting,Subcontractor Coordination,3.06
9591,P-2024-004,EMP-02,2025-01-18,Meeting,Client Design Review,2.51
9592,P-2024-004,EMP-06,2024-12-28,Meeting,Permitting Authority Review,3.83
9593,P-2024-004,EMP-09,2024-10-07,Meeting,Internal Team Sync,1.72
9594,P-2024-004,EMP-05,2025-01-14,Meeting,Internal Team Sync,1.82
9595,P-2024-004,EMP-01,2025-04-01,Meeting,Permitting Authority Review,2.1
9596,P-2024-004,EMP-08,2025-03-07,Meeting,Client Design Review,2.89
9597,P-2024-004,EMP-01,2025-03-29,Meeting,Client Design Review,2.05
9598,P-2024-004,EMP-05,2024-08-26,Meeting,BIM Clash Detection Session,4.05
9599,P-2024-004,EMP-11,2024-10-15,Meeting,Client Design Review,1.5
9600,P-2024-004,EMP-08,2025-01-07,Meeting,Client Design Review,1.19
9601,P-2024-004,EMP-09,2024-09-24,Meeting,BIM Clash Detection Session,2.06
9602,P-2024-004,EMP-07,2024-09-15,Meeting,Subcontractor Coordination,2.75
9603,P-2024-004,EMP-01,2025-02-11,Meeting,Internal Team Sync,2.73
9604,P-2024-004,EMP-10,2025-03-13,Meeting,BIM Clash Detection Session,2.31
9605,P-2024-004,EMP-04,2024-10-03,Meeting,Internal Team Sync,0.33
9606,P-2024-004,EMP-09,2024-11-05,Meeting,BIM Clash Detection Session,4.01
9607,P-2024-004,EMP-02,2024-12-05,Meeting,Client Design Review,3.36
9608,P-2024-004,EMP-01,2025-02-26,Meeting,Permitting Authority Review,2.98
9609,P-2024-004,EMP-11,2025-02-21,Meeting,Subcontractor Coordination,2.95
9610,P-2024-004,EMP-08,2024-09-10,Meeting,Subcontractor Coordination,2.12
9611,P-2024-004,EMP-01,2025-01-17,Meeting,Internal Team Sync,2.01
9612,P-2024-004,EMP-09,2024-09-29,Meeting,BIM Clash Detection Session,0.71
9613,P-2024-004,EMP-02,2025-04-01,Meeting,Client Design Review,2.16
9614,P-2024-004,EMP-03,2025-03-16,Meeting,Internal Team Sync,3.75
9615,P-2024-004,EMP-06,2025-05-04,Meeting,Subcontractor Coordination,1.57
9616,P-2024-004,EMP-04,2025-02-09,Meeting,Internal Team Sync,0.58
9617,P-2024-004,EMP-07,2025-04-25,Meeting,BIM Clash Detection Session,1.17
9618,P-2024-004,EMP-02,2024-09-02,Meeting,Internal Team Sync,2.44
9619,P-2024-004,EMP-08,2025-02-11,Meeting,BIM Clash Detection Session,2.46
9620,P-2024-004,EMP-01,2025-01-28,Meeting,Internal Team Sync,3.04
9621,P-2024-004,EMP-01,2024-10-25,Meeting,Internal Team Sync,1.25
9622,P-2024-004,EMP-11,2025-03-05,Meeting,Internal Team Sync,3.64
9623,P-2024-004,EMP-05,2024-09-18,Meeting,Internal Team Sync,1.78
9624,P-2024-004,EMP-08,2025-01-18,Meeting,BIM Clash Detection Session,3.07
9625,P-2024-004,EMP-01,2025-02-15,Meeting,Subcontractor Coordination,2.82
9626,P-2024-004,EMP-09,2024-12-18,Meeting,Client Design Review,2.7
9627,P-2024-004,EMP-01,2025-05-05,Meeting,Subcontractor Coordination,3.73
9628,P-2024-004,EMP-09,2024-11-27,Meeting,Subcontractor Coordination,3.07
9629,P-2024-004,EMP-02,2025-03-06,Meeting,Internal Team Sync,2.85
9630,P-2024-004,EMP-06,2025-04-13,Meeting,Subcontractor Coordination,2.97
9631,P-2024-004,EMP-05,2025-04-30,Meeting,BIM Clash Detection Session,2.54
9632,P-2024-004,EMP-08,2025-03-30,Meeting,Client Design Review,2.65
9633,P-2024-004,EMP-09,2024-10-05,Meeting,Client Design Review,2.92
9634,P-2024-004,EMP-07,2025-01-20,Meeting,Permitting Authority Review,2.14
9635,P-2024-004,EMP-07,2024-12-29,Meeting,Subcontractor Coordination,1.64
9636,P-2024-004,EMP-11,2025-05-08,Meeting,Internal Team Sync,4.83
9637,P-2024-004,EMP-11,2025-01-16,Meeting,BIM Clash Detection Session,2.36
9638,P-2024-004,EMP-08,2024-10-27,Meeting,Permitting Authority Review,1.58
9639,P-2024-004,EMP-10,2025-01-27,Meeting,BIM Clash Detection Session,3.7
9640,P-2024-004,EMP-01,2025-02-14,Meeting,Client Design Review,2.94
9641,P-2024-004,EMP-11,2025-03-01,Meeting,Permitting Authority Review,2.24
9642,P-2024-004,EMP-02,2024-12-30,Meeting,Internal Team Sync,4.79
9643,P-2024-004,EMP-05,2025-01-08,Meeting,BIM Clash Detection Session,2.88
9644,P-2024-004,EMP-10,2025-03-05,Meeting,Permitting Authority Review,2.73
9645,P-2024-004,EMP-02,2024-09-20,Meeting,Internal Team Sync,2.9
9646,P-2024-004,EMP-10,2025-03-24,Meeting,Permitting Authority Review,1.79
9647,P-2024-004,EMP-03,2025-03-18,Meeting,BIM Clash Detection Session,3.22
9648,P-2024-004,EMP-11,2024-12-21,Meeting,Permitting Authority Review,1.11
9649,P-2024-004,EMP-10,2025-01-17,Meeting,BIM Clash Detection Session,2.48
9650,P-2024-004,EMP-08,2025-02-05,Meeting,Client Design Review,2.71
9651,P-2024-004,EMP-08,2024-08-29,Meeting,Internal Team Sync,4.4
9652,P-2024-004,EMP-01,2024-09-15,Meeting,Permitting Authority Review,2.88
9653,P-2024-004,EMP-02,2025-01-04,Meeting,Permitting Authority Review,2.92
9654,P-2024-004,EMP-10,2025-02-17,Meeting,BIM Clash Detection Session,3.64
9655,P-2024-004,EMP-06,2025-01-02,Meeting,Subcontractor Coordination,3.01
9656,P-2024-004,EMP-02,2025-03-27,Meeting,Internal Team Sync,0.95
9657,P-2024-004,EMP-01,2025-04-01,Meeting,BIM Clash Detection Session,1.77
9658,P-2024-004,EMP-02,2025-01-21,Meeting,Client Design Review,2.07
9659,P-2024-004,EMP-03,2025-03-05,Meeting,Client Design Review,2.61
9660,P-2024-004,EMP-02,2025-03-21,Meeting,Internal Team Sync,0.25
9661,P-2024-004,EMP-08,2025-02-24,Meeting,Subcontractor Coordination,2.63
9662,P-2024-004,EMP-10,2024-12-23,Meeting,Subcontractor Coordination,5.51
9663,P-2024-004,EMP-04,2024-11-08,Meeting,Permitting Authority Review,3.35
9664,P-2024-004,EMP-05,2024-10-19,Meeting,Internal Team Sync,3.21
9665,P-2024-004,EMP-07,2024-09-08,Meeting,BIM Clash Detection Session,3.44
9666,P-2024-004,EMP-02,2025-01-21,Meeting,Subcontractor Coordination,1.6
9667,P-2024-004,EMP-11,2025-02-02,Meeting,BIM Clash Detection Session,2.68
9668,P-2024-004,EMP-04,2024-11-09,Meeting,Client Design Review,2.75
9669,P-2024-004,EMP-05,2024-10-31,Meeting,Permitting Authority Review,2.7
9670,P-2024-004,EMP-09,2025-04-30,Meeting,BIM Clash Detection Session,3.33
9671,P-2024-004,EMP-06,2025-04-09,Meeting,BIM Clash Detection Session,4.79
9672,P-2024-004,EMP-10,2025-02-16,Meeting,Client Design Review,2.09
9673,P-2024-004,EMP-11,2025-01-27,Site Visit,Punch List Generation,3.34
9674,P-2024-004,EMP-01,2024-10-18,Site Visit,Existing Conditions Survey,2.95
9675,P-2024-004,EMP-07,2024-09-30,Site Visit,Quality Check (QA/QC),2.18
9676,P-2024-004,EMP-02,2024-09-02,Site Visit,RFI Clarification,4.97
9677,P-2024-004,EMP-06,2024-12-08,Site Visit,RFI Clarification,3.82
9678,P-2024-004,EMP-05,2025-02-12,Site Visit,Progress Inspection,2.11
9679,P-2024-004,EMP-06,2025-01-01,Site Visit,Quality Check (QA/QC),1.53
9680,P-2024-004,EMP-04,2025-04-26,Site Visit,Quality Check (QA/QC),4.37
9681,P-2024-004,EMP-06,2024-09-25,Site Visit,Progress Inspection,2.86
9682,P-2024-004,EMP-03,2025-01-05,Site Visit,Punch List Generation,4.62
9683,P-2024-004,EMP-01,2024-10-21,Site Visit,Quality Check (QA/QC),2.69
9684,P-2024-004,EMP-01,2025-01-11,Site Visit,Quality Check (QA/QC),3.87
9685,P-2024-004,EMP-07,2025-03-26,Site Visit,Quality Check (QA/QC),2.69
9686,P-2024-004,EMP-11,2024-12-15,Site Visit,Existing Conditions Survey,2.85
9687,P-2024-004,EMP-09,2025-02-03,Site Visit,RFI Clarification,1.28
9688,P-2024-004,EMP-05,2024-08-24,Site Visit,RFI Clarification,0.93
9689,P-2024-004,EMP-09,2025-04-29,Site Visit,Existing Conditions Survey,2.25
9690,P-2024-004,EMP-10,2025-03-21,Site Visit,Existing Conditions Survey,1.84
9691,P-2024-004,EMP-05,2025-02-17,Site Visit,Punch List Generation,2.56
9692,P-2024-004,EMP-03,2025-03-20,Site Visit,RFI Clarification,1.68
9693,P-2024-004,EMP-10,2025-03-16,Site Visit,Quality Check (QA/QC),3.92
9694,P-2024-004,EMP-05,2024-10-17,Site Visit,Progress Inspection,1.03
9695,P-2024-004,EMP-11,2024-11-01,Site Visit,RFI Clarification,2.52
9696,P-2024-004,EMP-02,2024-09-25,Site Visit,Quality Check (QA/QC),2.33
9697,P-2024-004,EMP-06,2025-04-10,Site Visit,Progress Inspection,3.11
9698,P-2024-004,EMP-01,2024-12-16,Site Visit,Punch List Generation,2.61
9699,P-2024-004,EMP-04,2024-12-21,Site Visit,Progress Inspection,2.32
9700,P-2024-004,EMP-07,2024-12-13,Site Visit,RFI Clarification,1.83
9701,P-2024-004,EMP-11,2025-03-27,Site Visit,RFI Clarification,1.76
9702,P-2024-004,EMP-11,2024-10-12,Site Visit,RFI Clarification,1.36
9703,P-2024-004,EMP-02,2024-10-30,Site Visit,Punch List Generation,2.44
9704,P-2024-004,EMP-10,2024-12-28,Site Visit,RFI Clarification,1.84
9705,P-2024-004,EMP-04,2025-03-06,Site Visit,Punch List Generation,3.64
9706,P-2024-004,EMP-11,2024-10-24,Site Visit,Quality Check (QA/QC),5.17
9707,P-2024-004,EMP-09,2024-09-24,Site Visit,Punch List Generation,2.04
9708,P-2024-004,EMP-04,2024-10-31,Site Visit,Quality Check (QA/QC),2.96
9709,P-2024-004,EMP-03,2024-08-25,Site Visit,RFI Clarification,2.41
9710,P-2024-004,EMP-03,2025-02-13,Site Visit,Existing Conditions Survey,1.97
9711,P-2024-004,EMP-04,2025-01-01,Site Visit,Punch List Generation,3.33
9712,P-2024-004,EMP-04,2025-01-24,Site Visit,Progress Inspection,4.18
9713,P-2024-004,EMP-09,2024-10-23,Site Visit,Existing Conditions Survey,2.0
9714,P-2024-004,EMP-11,2025-02-07,Site Visit,Existing Conditions Survey,1.37
9715,P-2024-004,EMP-01,2024-10-10,Site Visit,Quality Check (QA/QC),2.88
9716,P-2024-004,EMP-01,2024-10-03,Site Visit,RFI Clarification,1.04
9717,P-2024-004,EMP-10,2025-04-24,Site Visit,RFI Clarification,3.55
9718,P-2024-004,EMP-02,2025-03-28,Site Visit,Quality Check (QA/QC),0.25
9719,P-2024-004,EMP-04,2025-04-13,Site Visit,Existing Conditions Survey,3.29
9720,P-2024-004,EMP-02,2025-02-08,Site Visit,Progress Inspection,2.74
9721,P-2024-004,EMP-07,2025-04-20,Site Visit,Punch List Generation,2.75
9722,P-2024-004,EMP-11,2025-03-15,Site Visit,Punch List Generation,3.0
9723,P-2024-004,EMP-03,2025-01-27,Site Visit,Existing Conditions Survey,2.27
9724,P-2024-004,EMP-03,2025-03-09,Site Visit,Progress Inspection,3.36
9725,P-2024-004,EMP-04,2025-03-16,Site Visit,Punch List Generation,2.76
9726,P-2024-004,EMP-09,2025-02-08,Site Visit,Quality Check (QA/QC),3.53
9727,P-2024-004,EMP-05,2024-11-13,Site Visit,Existing Conditions Survey,3.4
9728,P-2024-004,EMP-11,2024-12-19,Site Visit,Quality Check (QA/QC),1.41
9729,P-2024-004,EMP-03,2025-01-16,Site Visit,Quality Check (QA/QC),2.69
9730,P-2024-004,EMP-07,2024-09-19,Site Visit,RFI Clarification,2.0
9731,P-2024-004,EMP-11,2024-08-29,Site Visit,Existing Conditions Survey,0.82
9732,P-2024-004,EMP-05,2025-04-19,Site Visit,Existing Conditions Survey,2.96
9733,P-2024-004,EMP-06,2025-02-20,Site Visit,RFI Clarification,1.16
9734,P-2024-004,EMP-06,2025-01-04,Site Visit,Quality Check (QA/QC),1.8
9735,P-2024-004,EMP-07,2025-04-25,Site Visit,Punch List Generation,4.16
9736,P-2024-004,EMP-08,2024-10-19,Site Visit,Punch List Generation,0.52
9737,P-2024-004,EMP-11,2025-03-21,Site Visit,Punch List Generation,2.81
9738,P-2024-004,EMP-01,2025-04-03,Site Visit,Existing Conditions Survey,3.41
9739,P-2024-004,EMP-01,2025-02-08,Site Visit,Punch List Generation,3.25
9740,P-2024-004,EMP-01,2024-11-24,Site Visit,Quality Check (QA/QC),4.29
9741,P-2024-004,EMP-01,2024-10-06,Site Visit,Quality Check (QA/QC),5.62
9742,P-2024-004,EMP-05,2024-09-17,Site Visit,Punch List Generation,2.53
9743,P-2024-004,EMP-01,2025-01-08,Site Visit,Existing Conditions Survey,3.14
9744,P-2024-004,EMP-02,2025-01-18,Site Visit,Punch List Generation,4.9
9745,P-2024-004,EMP-11,2025-04-28,Site Visit,Punch List Generation,4.96
9746,P-2024-004,EMP-03,2025-03-13,Site Visit,Punch List Generation,3.46
9747,P-2024-004,EMP-09,2025-05-06,Site Visit,Progress Inspection,2.03
9748,P-2024-004,EMP-04,2024-12-06,Site Visit,RFI Clarification,3.73
9749,P-2024-004,EMP-08,2024-09-03,Site Visit,Punch List Generation,4.74
9750,P-2024-004,EMP-06,2025-05-02,Site Visit,Quality Check (QA/QC),3.24
9751,P-2024-004,EMP-02,2024-08-25,Site Visit,Progress Inspection,2.11
9752,P-2024-004,EMP-03,2025-03-15,Site Visit,RFI Clarification,2.58
9753,P-2024-004,EMP-09,2024-10-02,Site Visit,Existing Conditions Survey,3.19
9754,P-2024-004,EMP-05,2024-11-08,Site Visit,Quality Check (QA/QC),1.59
9755,P-2024-004,EMP-02,2025-02-10,Site Visit,Existing Conditions Survey,0.8
9756,P-2024-004,EMP-11,2024-12-21,Site Visit,RFI Clarification,3.52
9757,P-2024-004,EMP-10,2024-09-14,Site Visit,RFI Clarification,1.77
9758,P-2024-004,EMP-09,2025-02-21,Site Visit,Punch List Generation,2.11
9759,P-2024-004,EMP-01,2025-01-04,Site Visit,Existing Conditions Survey,2.83
9760,P-2024-004,EMP-04,2025-01-23,Site Visit,Quality Check (QA/QC),2.69
9761,P-2024-004,EMP-10,2025-03-04,Site Visit,Quality Check (QA/QC),2.19
9762,P-2024-004,EMP-02,2024-11-08,Site Visit,Punch List Generation,1.87
9763,P-2024-004,EMP-11,2024-11-02,Site Visit,RFI Clarification,3.54
9764,P-2024-004,EMP-03,2025-01-22,Site Visit,Punch List Generation,3.24
9765,P-2024-004,EMP-01,2025-03-04,Site Visit,Existing Conditions Survey,3.26
9766,P-2024-004,EMP-02,2025-01-29,Site Visit,Progress Inspection,0.25
9767,P-2024-004,EMP-07,2024-10-17,Site Visit,Punch List Generation,1.27
9768,P-2024-004,EMP-02,2025-04-26,Site Visit,RFI Clarification,4.22
9769,P-2024-004,EMP-01,2024-09-06,Site Visit,Progress Inspection,3.52
9770,P-2024-004,EMP-07,2024-11-25,Site Visit,RFI Clarification,2.12
9771,P-2024-004,EMP-10,2025-04-04,Site Visit,Punch List Generation,2.67
9772,P-2024-004,EMP-01,2024-10-05,Site Visit,Existing Conditions Survey,2.54
9773,P-2024-004,EMP-01,2025-03-03,Site Visit,Quality Check (QA/QC),3.02
9774,P-2024-004,EMP-03,2024-09-17,Site Visit,Quality Check (QA/QC),3.33
9775,P-2024-004,EMP-11,2025-04-29,Site Visit,Existing Conditions Survey,2.67
9776,P-2024-004,EMP-05,2025-02-20,Site Visit,Punch List Generation,2.44
9777,P-2024-004,EMP-08,2025-04-24,Site Visit,Quality Check (QA/QC),1.54
