log_id;project_id;employee_id;date_logged;task_category;subtask_description;hours_worked
12944;P-2022-026;EMP-9;24/06/2022;Site Visit;Internal Team Sync;1.07
12945;P-2022-026;EMP-1;05/09/2022;Calculation;Permitting Authority Review;2.7
12946;P-2022-026;EMP-7;26/08/2022;Meeting;Client Design Review;2.1
12947;P-2022-026;EMP-11;20/11/2022;Site Visit;Internal Team Sync;0.67
12948;P-2022-026;EMP-2;13/07/2022;Meeting;BIM Clash Detection Session;0.5
12949;P-2022-026;EMP-7;01/07/2022;Site Visit;Internal Team Sync;0.5
12950;P-2022-026;EMP-3;17/06/2022;Calculation;BIM Clash Detection Session;3.36
12951;P-2022-026;EMP-2;12/12/2022;Drafting;Permitting Authority Review;0.96
12952;P-2022-026;EMP-6;06/07/2022;Calculation;Client Design Review;2.34
12953;P-2022-026;EMP-4;05/08/2022;Meeting;Client Design Review;2.07
12954;P-2022-026;EMP-3;10/08/2022;Calculation;BIM Clash Detection Session;1.15
12955;P-2022-026;EMP-3;08/10/2022;Calculation;Permitting Authority Review;0.96
12956;P-2022-026;EMP-6;22/11/2022;Calculation;Permitting Authority Review;2.11
12957;P-2022-026;EMP-8;02/10/2022;Drafting;Permitting Authority Review;2.66
12958;P-2022-026;EMP-11;20/09/2022;Meeting;Subcontractor Coordination;1.92
12959;P-2022-026;EMP-1;23/11/2022;Design;Internal Team Sync;0.5
12960;P-2022-026;EMP-3;15/12/2022;Site Visit;Subcontractor Coordination;0.59
12961;P-2022-026;EMP-1;12/10/2022;Calculation;Client Design Review;1.04
12962;P-2022-026;EMP-11;10/11/2022;Calculation;Client Design Review;2.82
12963;P-2022-026;EMP-9;19/07/2022;Meeting;Permitting Authority Review;1.77
12964;P-2022-026;EMP-9;08/08/2022;Meeting;Internal Team Sync;0.5
12965;P-2022-026;EMP-7;23/06/2022;Meeting;Client Design Review;3.61
12966;P-2022-026;EMP-5;19/09/2022;Design;Internal Team Sync;0.5
12967;P-2022-026;EMP-9;21/09/2022;Drafting;Subcontractor Coordination;2.33
12968;P-2022-026;EMP-6;25/08/2022;Calculation;BIM Clash Detection Session;0.5
12969;P-2022-026;EMP-10;06/07/2022;Meeting;Internal Team Sync;0.92
12970;P-2022-026;EMP-4;15/11/2022;Site Visit;BIM Clash Detection Session;0.5
12971;P-2022-026;EMP-1;03/12/2022;Meeting;Internal Team Sync;2.73
12972;P-2022-026;EMP-3;14/11/2022;Meeting;Internal Team Sync;2.71
12973;P-2022-026;EMP-4;04/11/2022;Calculation;Permitting Authority Review;1.55
12974;P-2022-026;EMP-9;20/08/2022;Design;Internal Team Sync;0.36
12975;P-2022-026;EMP-8;07/07/2022;Drafting;Subcontractor Coordination;0.5
12976;P-2022-026;EMP-11;14/08/2022;Site Visit;Permitting Authority Review;1.73
12977;P-2022-026;EMP-7;02/09/2022;Drafting;Client Design Review;1.38
12978;P-2022-026;EMP-10;21/10/2022;Design;Permitting Authority Review;0.82
12979;P-2022-026;EMP-2;08/11/2022;Calculation;Subcontractor Coordination;0.43
12980;P-2022-026;EMP-6;30/11/2022;Drafting;BIM Clash Detection Session;0.45
12981;P-2022-026;EMP-6;24/08/2022;Site Visit;Permitting Authority Review;0.5
12982;P-2022-026;EMP-4;18/12/2022;Site Visit;Subcontractor Coordination;2.27
12983;P-2022-026;EMP-1;14/11/2022;Meeting;BIM Clash Detection Session;1.12
12984;P-2022-026;EMP-7;29/08/2022;Meeting;Subcontractor Coordination;0.5
12985;P-2022-026;EMP-10;23/11/2022;Drafting;Client Design Review;0.5
12986;P-2022-026;EMP-10;26/09/2022;Site Visit;Subcontractor Coordination;0.5
12987;P-2022-026;EMP-4;13/11/2022;Drafting;Permitting Authority Review;0.5
12988;P-2022-026;EMP-3;02/11/2022;Design;BIM Clash Detection Session;2.02
12989;P-2022-026;EMP-9;21/11/2022;Drafting;Permitting Authority Review;0.5
12990;P-2022-026;EMP-8;29/09/2022;Design;Internal Team Sync;0.5
12991;P-2022-026;EMP-6;26/10/2022;Calculation;Permitting Authority Review;1.17
12992;P-2022-026;EMP-8;11/07/2022;Calculation;Permitting Authority Review;1.17
12993;P-2022-026;EMP-2;07/07/2022;Design;Client Design Review;0.5
12994;P-2022-026;EMP-2;05/08/2022;Site Visit;Subcontractor Coordination;2.08
12995;P-2022-026;EMP-11;16/09/2022;Site Visit;Permitting Authority Review;0.5
12996;P-2022-026;EMP-7;04/08/2022;Drafting;Client Design Review;0.5
12997;P-2022-026;EMP-5;07/08/2022;Design;Client Design Review;0.5
12998;P-2022-026;EMP-10;24/11/2022;Drafting;Client Design Review;0.59
12999;P-2022-026;EMP-9;09/09/2022;Meeting;Permitting Authority Review;1.04
13000;P-2022-026;EMP-3;06/10/2022;Site Visit;Internal Team Sync;1.27
13001;P-2022-026;EMP-7;20/06/2022;Calculation;Client Design Review;0.5
13002;P-2022-026;EMP-3;19/08/2022;Design;Internal Team Sync;2.05
13003;P-2022-026;EMP-3;27/10/2022;Drafting;Subcontractor Coordination;0.5
13004;P-2022-026;EMP-11;28/07/2022;Drafting;Internal Team Sync;0.5
13005;P-2022-026;EMP-2;23/11/2022;Meeting;Internal Team Sync;0.5
13006;P-2022-026;EMP-9;14/07/2022;Site Visit;Subcontractor Coordination;3.01
13007;P-2022-026;EMP-1;26/07/2022;Design;BIM Clash Detection Session;0.5
13008;P-2022-026;EMP-11;19/07/2022;Drafting;BIM Clash Detection Session;2.93
13009;P-2022-026;EMP-11;05/10/2022;Meeting;BIM Clash Detection Session;0.5
13010;P-2022-026;EMP-8;04/11/2022;Site Visit;Subcontractor Coordination;0.5
13011;P-2022-026;EMP-4;05/12/2022;Design;Subcontractor Coordination;3.38
13012;P-2022-026;EMP-10;04/09/2022;Drafting;Internal Team Sync;2.17
13013;P-2022-026;EMP-4;24/08/2022;Site Visit;Internal Team Sync;0.5
13014;P-2022-026;EMP-3;30/06/2022;Meeting;Permitting Authority Review;0.72
13015;P-2022-026;EMP-6;17/07/2022;Meeting;Internal Team Sync;1.87
13016;P-2022-026;EMP-8;30/06/2022;Meeting;Internal Team Sync;0.71
13017;P-2022-026;EMP-10;27/11/2022;Meeting;Internal Team Sync;0.57
13018;P-2022-026;EMP-6;20/09/2022;Drafting;BIM Clash Detection Session;1.17
13019;P-2022-026;EMP-1;21/08/2022;Design;BIM Clash Detection Session;1.0
13020;P-2022-026;EMP-8;30/06/2022;Design;BIM Clash Detection Session;0.36
13021;P-2022-026;EMP-5;25/07/2022;Calculation;BIM Clash Detection Session;0.5
13022;P-2022-026;EMP-10;05/07/2022;Drafting;Internal Team Sync;0.5
13023;P-2022-026;EMP-9;16/10/2022;Design;Subcontractor Coordination;0.68
13024;P-2022-026;EMP-6;21/06/2022;Drafting;Internal Team Sync;2.06
13025;P-2022-026;EMP-6;25/09/2022;Design;Internal Team Sync;0.5
13026;P-2022-026;EMP-7;31/08/2022;Site Visit;Client Design Review;1.29
13027;P-2022-026;EMP-11;22/11/2022;Meeting;Subcontractor Coordination;1.24
13028;P-2022-026;EMP-1;04/11/2022;Design;Permitting Authority Review;0.98
13029;P-2022-026;EMP-4;04/11/2022;Calculation;Client Design Review;1.49
13030;P-2022-026;EMP-1;20/08/2022;Drafting;BIM Clash Detection Session;0.5
13031;P-2022-026;EMP-4;14/08/2022;Design;BIM Clash Detection Session;1.37
13032;P-2022-026;EMP-9;16/11/2022;Meeting;Subcontractor Coordination;0.69
13033;P-2022-026;EMP-6;30/10/2022;Drafting;Internal Team Sync;2.57
13034;P-2022-026;EMP-9;12/09/2022;Site Visit;BIM Clash Detection Session;0.5
13035;P-2022-026;EMP-9;19/06/2022;Site Visit;Internal Team Sync;0.5
13036;P-2022-026;EMP-10;24/07/2022;Meeting;Client Design Review;1.1
13037;P-2022-026;EMP-9;17/07/2022;Drafting;BIM Clash Detection Session;1.2
13038;P-2022-026;EMP-8;30/07/2022;Site Visit;BIM Clash Detection Session;0.5
13039;P-2022-026;EMP-8;02/09/2022;Design;Internal Team Sync;2.45
13040;P-2022-026;EMP-11;26/06/2022;Site Visit;Client Design Review;1.43
13041;P-2022-026;EMP-10;01/08/2022;Drafting;Internal Team Sync;0.5
13042;P-2022-026;EMP-5;30/07/2022;Drafting;Internal Team Sync;1.46
13043;P-2022-026;EMP-4;15/07/2022;Calculation;BIM Clash Detection Session;0.5
13044;P-2022-026;EMP-3;07/10/2022;Site Visit;BIM Clash Detection Session;1.41
13045;P-2022-026;EMP-3;27/11/2022;Design;Internal Team Sync;2.22
13046;P-2022-026;EMP-1;13/10/2022;Drafting;Permitting Authority Review;0.53
13047;P-2022-026;EMP-7;05/11/2022;Site Visit;Permitting Authority Review;2.55
13048;P-2022-026;EMP-7;25/10/2022;Drafting;Internal Team Sync;0.5
13049;P-2022-026;EMP-6;10/11/2022;Meeting;Internal Team Sync;2.44
13050;P-2022-026;EMP-5;28/09/2022;Drafting;Client Design Review;0.5
13051;P-2022-026;EMP-4;25/08/2022;Meeting;BIM Clash Detection Session;0.5
13052;P-2022-026;EMP-6;12/08/2022;Meeting;Subcontractor Coordination;0.5
13053;P-2022-026;EMP-4;25/08/2022;Meeting;BIM Clash Detection Session;1.58
13054;P-2022-026;EMP-1;21/10/2022;Site Visit;BIM Clash Detection Session;1.09
13055;P-2022-026;EMP-10;25/09/2022;Design;Subcontractor Coordination;0.73
13056;P-2022-026;EMP-2;09/10/2022;Drafting;Internal Team Sync;2.79
13057;P-2022-026;EMP-4;18/08/2022;Drafting;Client Design Review;0.5
13058;P-2022-026;EMP-10;12/11/2022;Site Visit;BIM Clash Detection Session;3.11
13059;P-2022-026;EMP-10;24/08/2022;Design;Permitting Authority Review;0.5
13060;P-2022-026;EMP-10;20/10/2022;Meeting;BIM Clash Detection Session;0.5
13061;P-2022-026;EMP-1;08/08/2022;Design;BIM Clash Detection Session;0.91
13062;P-2022-026;EMP-3;29/09/2022;Design;Permitting Authority Review;0.5
13063;P-2022-026;EMP-7;01/12/2022;Calculation;Permitting Authority Review;0.45
13064;P-2022-026;EMP-9;14/12/2022;Calculation;Subcontractor Coordination;0.5
13065;P-2022-026;EMP-9;09/10/2022;Meeting;BIM Clash Detection Session;1.0
13066;P-2022-026;EMP-4;18/12/2022;Drafting;Internal Team Sync;1.7
13067;P-2022-026;EMP-4;01/12/2022;Design;Client Design Review;1.75
13068;P-2022-026;EMP-5;10/09/2022;Drafting;Client Design Review;1.11
13069;P-2022-026;EMP-9;01/08/2022;Design;Client Design Review;0.5
13070;P-2022-026;EMP-2;29/10/2022;Calculation;Permitting Authority Review;0.5
13071;P-2022-026;EMP-3;30/11/2022;Calculation;BIM Clash Detection Session;0.93
13072;P-2022-026;EMP-1;17/10/2022;Design;Client Design Review;1.5
13073;P-2022-026;EMP-7;01/10/2022;Drafting;Internal Team Sync;0.5
13074;P-2022-026;EMP-11;10/12/2022;Drafting;Permitting Authority Review;2.75
13075;P-2022-026;EMP-2;28/11/2022;Meeting;Internal Team Sync;0.57
13076;P-2022-026;EMP-10;03/09/2022;Site Visit;Client Design Review;0.5
13077;P-2022-026;EMP-8;02/09/2022;Drafting;Permitting Authority Review;0.78
13078;P-2022-026;EMP-10;30/06/2022;Meeting;BIM Clash Detection Session;1.3
13079;P-2022-026;EMP-7;02/11/2022;Meeting;Permitting Authority Review;0.5
13080;P-2022-026;EMP-3;04/07/2022;Design;Permitting Authority Review;0.5
13081;P-2022-026;EMP-6;01/10/2022;Calculation;Client Design Review;0.5
13082;P-2022-026;EMP-9;31/10/2022;Calculation;BIM Clash Detection Session;0.5
13083;P-2022-026;EMP-8;20/10/2022;Meeting;Subcontractor Coordination;0.5
13084;P-2022-026;EMP-9;22/06/2022;Drafting;Permitting Authority Review;0.5
13085;P-2022-026;EMP-3;23/09/2022;Calculation;Internal Team Sync;0.5
13086;P-2022-026;EMP-11;26/06/2022;Site Visit;Client Design Review;0.69
13087;P-2022-026;EMP-11;22/10/2022;Calculation;BIM Clash Detection Session;0.5
13088;P-2022-026;EMP-6;31/10/2022;Design;Subcontractor Coordination;4.43
13089;P-2022-026;EMP-5;31/10/2022;Design;Internal Team Sync;1.24
13090;P-2022-026;EMP-7;08/10/2022;Meeting;BIM Clash Detection Session;0.5
13091;P-2022-026;EMP-11;07/09/2022;Drafting;Subcontractor Coordination;3.46
13092;P-2022-026;EMP-6;23/10/2022;Calculation;Internal Team Sync;0.5
13093;P-2022-026;EMP-9;26/10/2022;Site Visit;Subcontractor Coordination;1.3
13094;P-2022-026;EMP-6;09/12/2022;Meeting;Internal Team Sync;1.6
13095;P-2022-026;EMP-5;14/07/2022;Drafting;Permitting Authority Review;0.5
13096;P-2022-026;EMP-7;09/11/2022;Drafting;Subcontractor Coordination;2.77
13097;P-2022-026;EMP-10;24/09/2022;Meeting;Subcontractor Coordination;0.5
13098;P-2022-026;EMP-6;03/07/2022;Site Visit;Client Design Review;0.66
13099;P-2022-026;EMP-4;19/10/2022;Drafting;Internal Team Sync;1.57
13100;P-2022-026;EMP-9;20/11/2022;Site Visit;Client Design Review;6.57
13101;P-2022-026;EMP-7;21/06/2022;Calculation;Subcontractor Coordination;0.5
13102;P-2022-026;EMP-4;14/10/2022;Drafting;Subcontractor Coordination;1.49
13103;P-2022-026;EMP-9;28/09/2022;Site Visit;Permitting Authority Review;0.5
13104;P-2022-026;EMP-9;15/08/2022;Site Visit;Subcontractor Coordination;0.86
13105;P-2022-026;EMP-11;27/06/2022;Site Visit;Client Design Review;2.24
13106;P-2022-026;EMP-4;28/08/2022;Calculation;Client Design Review;0.29
13107;P-2022-026;EMP-10;06/11/2022;Drafting;Subcontractor Coordination;0.5
13108;P-2022-026;EMP-5;11/09/2022;Design;Permitting Authority Review;0.5
13109;P-2022-026;EMP-8;01/09/2022;Drafting;Client Design Review;0.7
13110;P-2022-026;EMP-7;30/06/2022;Design;Client Design Review;0.5
13111;P-2022-026;EMP-7;17/09/2022;Calculation;BIM Clash Detection Session;1.93
13112;P-2022-026;EMP-9;08/09/2022;Design;Subcontractor Coordination;0.5
13113;P-2022-026;EMP-10;18/07/2022;Meeting;Subcontractor Coordination;0.5
13114;P-2022-026;EMP-8;17/10/2022;Site Visit;BIM Clash Detection Session;0.5
13115;P-2022-026;EMP-9;14/08/2022;Calculation;Permitting Authority Review;0.5
13116;P-2022-026;EMP-1;14/11/2022;Meeting;BIM Clash Detection Session;0.5
13117;P-2022-026;EMP-6;30/08/2022;Design;Internal Team Sync;0.5
13118;P-2022-026;EMP-1;15/07/2022;Calculation;Client Design Review;0.5
13119;P-2022-026;EMP-2;03/11/2022;Design;Internal Team Sync;0.5
13120;P-2022-026;EMP-5;14/12/2022;Drafting;Subcontractor Coordination;0.5
13121;P-2022-026;EMP-11;21/10/2022;Meeting;BIM Clash Detection Session;1.44
13122;P-2022-026;EMP-5;21/07/2022;Design;Internal Team Sync;0.5
13123;P-2022-026;EMP-8;21/07/2022;Calculation;Internal Team Sync;0.5
13124;P-2022-026;EMP-6;10/10/2022;Site Visit;Internal Team Sync;0.5
13125;P-2022-026;EMP-3;06/11/2022;Site Visit;Permitting Authority Review;0.5
13126;P-2022-026;EMP-11;26/08/2022;Drafting;BIM Clash Detection Session;0.5
13127;P-2022-026;EMP-8;05/12/2022;Design;Internal Team Sync;0.5
13128;P-2022-026;EMP-5;25/09/2022;Meeting;Internal Team Sync;1.47
13129;P-2022-026;EMP-9;27/10/2022;Drafting;Permitting Authority Review;0.5
13130;P-2022-026;EMP-2;29/09/2022;Drafting;BIM Clash Detection Session;1.6
13131;P-2022-026;EMP-10;29/07/2022;Calculation;Subcontractor Coordination;0.8
13132;P-2022-026;EMP-1;17/10/2022;Meeting;Subcontractor Coordination;1.39
13133;P-2022-026;EMP-1;30/10/2022;Site Visit;Subcontractor Coordination;2.65
13134;P-2022-026;EMP-10;03/10/2022;Calculation;Client Design Review;2.32
13135;P-2022-026;EMP-10;17/12/2022;Meeting;Internal Team Sync;0.5
13136;P-2022-026;EMP-8;14/11/2022;Drafting;Internal Team Sync;0.55
13137;P-2022-026;EMP-5;11/07/2022;Site Visit;Permitting Authority Review;0.26
13138;P-2022-026;EMP-3;22/09/2022;Site Visit;BIM Clash Detection Session;2.58
13139;P-2022-026;EMP-7;13/09/2022;Site Visit;Client Design Review;0.36
13140;P-2022-026;EMP-1;09/12/2022;Design;Internal Team Sync;1.21
13141;P-2022-026;EMP-7;05/11/2022;Site Visit;Internal Team Sync;1.4
13142;P-2022-026;EMP-11;21/09/2022;Meeting;Client Design Review;0.5
13143;P-2022-026;EMP-7;04/12/2022;Design;Permitting Authority Review;0.5
13144;P-2022-026;EMP-11;22/09/2022;Site Visit;Permitting Authority Review;0.5
13145;P-2022-026;EMP-4;14/07/2022;Calculation;Subcontractor Coordination;2.56
13146;P-2022-026;EMP-8;26/10/2022;Drafting;Subcontractor Coordination;0.5
13147;P-2022-026;EMP-3;10/08/2022;Meeting;Client Design Review;0.36
13148;P-2022-026;EMP-9;30/08/2022;Meeting;Permitting Authority Review;0.87
13149;P-2022-026;EMP-9;06/12/2022;Site Visit;Permitting Authority Review;2.23
13150;P-2022-026;EMP-10;01/08/2022;Meeting;Permitting Authority Review;0.9
13151;P-2022-026;EMP-6;29/06/2022;Meeting;Client Design Review;0.5
13152;P-2022-026;EMP-6;06/07/2022;Site Visit;Subcontractor Coordination;2.31
13153;P-2022-026;EMP-2;22/07/2022;Meeting;Permitting Authority Review;1.76
13154;P-2022-026;EMP-3;08/09/2022;Site Visit;Client Design Review;3.86
13155;P-2022-026;EMP-6;05/07/2022;Drafting;BIM Clash Detection Session;0.5
13156;P-2022-026;EMP-11;01/09/2022;Design;Client Design Review;1.21
13157;P-2022-026;EMP-3;12/07/2022;Design;Internal Team Sync;0.5
13158;P-2022-026;EMP-8;30/09/2022;Design;BIM Clash Detection Session;0.34
13159;P-2022-026;EMP-10;01/08/2022;Meeting;Client Design Review;1.25
13160;P-2022-026;EMP-7;12/10/2022;Site Visit;Internal Team Sync;1.2
13161;P-2022-026;EMP-4;24/11/2022;Site Visit;BIM Clash Detection Session;0.48
13162;P-2022-026;EMP-9;08/12/2022;Site Visit;BIM Clash Detection Session;0.5
13163;P-2022-026;EMP-7;11/08/2022;Calculation;Permitting Authority Review;0.46
13164;P-2022-026;EMP-7;04/08/2022;Calculation;Internal Team Sync;1.52
13165;P-2022-026;EMP-11;09/12/2022;Site Visit;BIM Clash Detection Session;4.2
13166;P-2022-026;EMP-11;22/10/2022;Calculation;Permitting Authority Review;1.29
13167;P-2022-026;EMP-9;23/09/2022;Site Visit;Permitting Authority Review;1.79
13168;P-2022-026;EMP-11;23/10/2022;Meeting;BIM Clash Detection Session;0.5
13169;P-2022-026;EMP-2;08/10/2022;Design;Permitting Authority Review;0.5
13170;P-2022-026;EMP-6;20/11/2022;Meeting;Subcontractor Coordination;2.89
13171;P-2022-026;EMP-7;28/10/2022;Calculation;Permitting Authority Review;0.71
13172;P-2022-026;EMP-5;30/06/2022;Meeting;Internal Team Sync;0.5
13173;P-2022-026;EMP-9;05/11/2022;Calculation;Internal Team Sync;1.83
13174;P-2022-026;EMP-8;28/06/2022;Meeting;Subcontractor Coordination;0.5
13175;P-2022-026;EMP-2;20/07/2022;Calculation;Client Design Review;1.76
13176;P-2022-026;EMP-5;12/07/2022;Drafting;Subcontractor Coordination;0.5
13177;P-2022-026;EMP-8;14/12/2022;Drafting;Subcontractor Coordination;0.59
13178;P-2022-026;EMP-3;23/08/2022;Design;Permitting Authority Review;0.5
13179;P-2022-026;EMP-3;14/07/2022;Meeting;BIM Clash Detection Session;1.14
13180;P-2022-026;EMP-2;13/11/2022;Drafting;Internal Team Sync;1.24
13181;P-2022-026;EMP-4;04/11/2022;Site Visit;Internal Team Sync;0.5
13182;P-2022-026;EMP-1;09/10/2022;Calculation;Permitting Authority Review;0.5
13183;P-2022-026;EMP-4;13/11/2022;Calculation;Client Design Review;0.64
13184;P-2022-026;EMP-8;27/10/2022;Calculation;Internal Team Sync;0.5
13185;P-2022-026;EMP-7;24/11/2022;Drafting;Client Design Review;3.43
13186;P-2022-026;EMP-7;30/07/2022;Drafting;BIM Clash Detection Session;0.73
13187;P-2022-026;EMP-11;17/10/2022;Drafting;BIM Clash Detection Session;0.53
13188;P-2022-026;EMP-4;01/08/2022;Calculation;Internal Team Sync;1.88
13189;P-2022-026;EMP-2;26/06/2022;Calculation;Permitting Authority Review;0.5
13190;P-2022-026;EMP-8;30/10/2022;Design;Subcontractor Coordination;2.78
13191;P-2022-026;EMP-5;06/09/2022;Calculation;Client Design Review;1.99
13192;P-2022-026;EMP-10;31/07/2022;Design;Client Design Review;0.47
13193;P-2022-026;EMP-9;27/08/2022;Meeting;Subcontractor Coordination;0.5
13194;P-2022-026;EMP-4;19/07/2022;Calculation;Subcontractor Coordination;0.87
13195;P-2022-026;EMP-11;05/09/2022;Drafting;Client Design Review;1.06
13196;P-2022-026;EMP-11;01/08/2022;Design;Permitting Authority Review;0.71
13197;P-2022-026;EMP-6;26/07/2022;Design;Client Design Review;0.5
13198;P-2022-026;EMP-7;11/07/2022;Site Visit;Internal Team Sync;0.5
13199;P-2022-026;EMP-8;07/09/2022;Design;BIM Clash Detection Session;0.99
13200;P-2022-026;EMP-2;01/09/2022;Meeting;Subcontractor Coordination;0.5
13201;P-2022-026;EMP-5;21/06/2022;Drafting;Client Design Review;0.5
13202;P-2022-026;EMP-3;19/10/2022;Calculation;Client Design Review;0.5
13203;P-2022-026;EMP-9;18/06/2022;Design;Client Design Review;2.03
13204;P-2022-026;EMP-7;25/08/2022;Site Visit;BIM Clash Detection Session;0.5
13205;P-2022-026;EMP-1;24/08/2022;Meeting;Internal Team Sync;3.51
13206;P-2022-026;EMP-2;05/07/2022;Meeting;BIM Clash Detection Session;0.31
13207;P-2022-026;EMP-9;04/11/2022;Meeting;BIM Clash Detection Session;1.25
13208;P-2022-026;EMP-3;05/11/2022;Drafting;BIM Clash Detection Session;0.5
13209;P-2022-026;EMP-5;26/10/2022;Site Visit;Subcontractor Coordination;0.29
13210;P-2022-026;EMP-7;15/07/2022;Drafting;Permitting Authority Review;0.5
13211;P-2022-026;EMP-7;12/07/2022;Design;BIM Clash Detection Session;0.5
13212;P-2022-026;EMP-8;03/10/2022;Meeting;Internal Team Sync;0.42
13213;P-2022-026;EMP-2;18/11/2022;Design;BIM Clash Detection Session;0.5
13214;P-2022-026;EMP-1;18/10/2022;Design;Permitting Authority Review;1.61
13215;P-2022-026;EMP-7;21/10/2022;Calculation;BIM Clash Detection Session;0.5
13216;P-2022-026;EMP-6;27/09/2022;Drafting;BIM Clash Detection Session;0.5
13217;P-2022-026;EMP-11;18/06/2022;Design;Permitting Authority Review;1.42
13218;P-2022-026;EMP-3;17/07/2022;Design;Subcontractor Coordination;0.5
13219;P-2022-026;EMP-7;24/11/2022;Meeting;Subcontractor Coordination;0.87
13220;P-2022-026;EMP-7;27/08/2022;Meeting;Subcontractor Coordination;0.5
13221;P-2022-026;EMP-8;02/12/2022;Drafting;Internal Team Sync;0.5
13222;P-2022-026;EMP-11;16/08/2022;Meeting;Permitting Authority Review;1.37
13223;P-2022-026;EMP-6;04/09/2022;Meeting;Client Design Review;1.34
13224;P-2022-026;EMP-4;14/09/2022;Calculation;BIM Clash Detection Session;0.5
13225;P-2022-026;EMP-3;15/07/2022;Calculation;Subcontractor Coordination;1.23
13226;P-2022-026;EMP-8;27/11/2022;Site Visit;Internal Team Sync;1.35
13227;P-2022-026;EMP-2;20/06/2022;Site Visit;Internal Team Sync;0.39
13228;P-2022-026;EMP-2;31/08/2022;Design;Internal Team Sync;0.62
13229;P-2022-026;EMP-2;08/12/2022;Site Visit;Client Design Review;0.5
13230;P-2022-026;EMP-10;09/07/2022;Site Visit;Permitting Authority Review;0.5
13231;P-2022-026;EMP-4;10/11/2022;Calculation;Permitting Authority Review;0.5
13232;P-2022-026;EMP-10;17/07/2022;Design;Client Design Review;0.5
13233;P-2022-026;EMP-9;19/08/2022;Meeting;Internal Team Sync;0.5
13234;P-2022-026;EMP-9;20/11/2022;Design;Subcontractor Coordination;0.5
13235;P-2022-026;EMP-2;20/08/2022;Calculation;Permitting Authority Review;1.08
13236;P-2022-026;EMP-7;28/08/2022;Calculation;Subcontractor Coordination;0.5
