log_id,project_id,employee_id,date_logged,task_category,subtask_description,hours_worked
8564,P-2022-005,EMP-7,2022-12-18,Calculation,Structural Analysis (Beam/Column Sizing),2.55
8565,P-2022-005,EMP-3,2023-01-02,Calculation,Cost Estimation Review,2.15
8566,P-2022-005,EMP-10,2022-12-15,Calculation,Cost Estimation Review,2.79
8567,P-2022-005,EMP-6,2022-08-19,Calculation,Energy Modeling,2.47
8568,P-2022-005,EMP-10,2022-10-21,Calculation,Load Calculations (Wind/Seismic),1.78
8569,P-2022-005,EMP-11,2022-11-11,Calculation,Cost Estimation Review,3.11
8570,P-2022-005,EMP-2,2022-09-13,Calculation,Structural Analysis (Beam/Column Sizing),2.59
8571,P-2022-005,EMP-10,2022-08-31,Calculation,Structural Analysis (Beam/Column Sizing),2.16
8572,P-2022-005,EMP-5,2022-11-09,Calculation,Load Calculations (Wind/Seismic),1.04
8573,P-2022-005,EMP-1,2023-01-14,Calculation,Permit Fee Calculation,3.28
8574,P-2022-005,EMP-10,2022-09-10,Calculation,Permit Fee Calculation,2.01
8575,P-2022-005,EMP-2,2022-12-08,Calculation,Cost Estimation Review,1.98
8576,P-2022-005,EMP-5,2023-03-10,Calculation,Cost Estimation Review,4.13
8577,P-2022-005,EMP-8,2023-03-14,Calculation,Cost Estimation Review,1.45
8578,P-2022-005,EMP-3,2022-09-03,Calculation,Energy Modeling,1.62
8579,P-2022-005,EMP-3,2022-11-22,Calculation,Cost Estimation Review,1.51
8580,P-2022-005,EMP-9,2022-08-25,Calculation,Cost Estimation Review,2.99
8581,P-2022-005,EMP-6,2023-02-03,Calculation,Energy Modeling,2.82
8582,P-2022-005,EMP-7,2022-09-25,Calculation,Energy Modeling,1.45
8583,P-2022-005,EMP-9,2022-10-21,Calculation,Cost Estimation Review,2.39
8584,P-2022-005,EMP-3,2022-09-13,Calculation,Cost Estimation Review,2.94
8585,P-2022-005,EMP-8,2022-12-13,Calculation,Cost Estimation Review,1.94
8586,P-2022-005,EMP-11,2023-03-13,Calculation,Cost Estimation Review,3.29
8587,P-2022-005,EMP-7,2022-11-07,Calculation,Energy Modeling,3.69
8588,P-2022-005,EMP-11,2022-11-04,Calculation,Cost Estimation Review,2.32
8589,P-2022-005,EMP-6,2022-10-28,Calculation,Load Calculations (Wind/Seismic),2.93
8590,P-2022-005,EMP-7,2023-02-10,Calculation,Load Calculations (Wind/Seismic),2.37
8591,P-2022-005,EMP-7,2022-12-30,Calculation,Load Calculations (Wind/Seismic),4.26
8592,P-2022-005,EMP-4,2023-02-09,Calculation,Cost Estimation Review,0.89
8593,P-2022-005,EMP-9,2022-10-12,Calculation,Cost Estimation Review,2.03
8594,P-2022-005,EMP-9,2023-02-03,Calculation,Permit Fee Calculation,2.05
8595,P-2022-005,EMP-3,2022-08-16,Calculation,Load Calculations (Wind/Seismic),0.38
8596,P-2022-005,EMP-10,2023-02-06,Calculation,Energy Modeling,1.8
8597,P-2022-005,EMP-7,2023-01-03,Calculation,Cost Estimation Review,1.0
8598,P-2022-005,EMP-9,2022-08-12,Calculation,Permit Fee Calculation,2.72
8599,P-2022-005,EMP-4,2022-10-24,Calculation,Load Calculations (Wind/Seismic),1.51
8600,P-2022-005,EMP-3,2023-01-18,Calculation,Cost Estimation Review,2.65
8601,P-2022-005,EMP-4,2023-02-03,Calculation,Load Calculations (Wind/Seismic),2.74
8602,P-2022-005,EMP-5,2022-12-04,Calculation,Structural Analysis (Beam/Column Sizing),2.31
8603,P-2022-005,EMP-3,2022-08-30,Calculation,Structural Analysis (Beam/Column Sizing),1.95
8604,P-2022-005,EMP-2,2022-11-22,Calculation,Structural Analysis (Beam/Column Sizing),0.93
8605,P-2022-005,EMP-1,2022-09-27,Calculation,Load Calculations (Wind/Seismic),2.74
8606,P-2022-005,EMP-6,2022-12-05,Calculation,Cost Estimation Review,1.59
8607,P-2022-005,EMP-4,2022-12-15,Calculation,Cost Estimation Review,1.32
8608,P-2022-005,EMP-11,2022-10-24,Calculation,Load Calculations (Wind/Seismic),2.08
8609,P-2022-005,EMP-3,2022-09-08,Calculation,Permit Fee Calculation,3.65
8610,P-2022-005,EMP-4,2023-04-05,Calculation,Energy Modeling,2.36
8611,P-2022-005,EMP-8,2022-12-01,Calculation,Energy Modeling,1.89
8612,P-2022-005,EMP-10,2022-10-16,Calculation,Load Calculations (Wind/Seismic),1.99
8613,P-2022-005,EMP-7,2022-10-19,Calculation,Structural Analysis (Beam/Column Sizing),0.5
8614,P-2022-005,EMP-8,2022-09-28,Calculation,Structural Analysis (Beam/Column Sizing),0.5
8615,P-2022-005,EMP-5,2023-02-06,Calculation,Load Calculations (Wind/Seismic),2.54
8616,P-2022-005,EMP-8,2023-01-23,Calculation,Structural Analysis (Beam/Column Sizing),1.59
8617,P-2022-005,EMP-4,2022-11-25,Calculation,Structural Analysis (Beam/Column Sizing),3.06
8618,P-2022-005,EMP-2,2023-01-24,Calculation,Permit Fee Calculation,2.57
8619,P-2022-005,EMP-9,2022-12-27,Calculation,Energy Modeling,0.86
8620,P-2022-005,EMP-6,2022-11-02,Calculation,Cost Estimation Review,1.28
8621,P-2022-005,EMP-8,2022-09-01,Calculation,Load Calculations (Wind/Seismic),2.64
8622,P-2022-005,EMP-2,2023-01-13,Calculation,Permit Fee Calculation,2.08
8623,P-2022-005,EMP-10,2023-02-18,Calculation,Structural Analysis (Beam/Column Sizing),0.9
8624,P-2022-005,EMP-2,2022-12-30,Calculation,Cost Estimation Review,2.93
8625,P-2022-005,EMP-3,2023-01-12,Calculation,Permit Fee Calculation,2.09
8626,P-2022-005,EMP-2,2022-09-26,Calculation,Load Calculations (Wind/Seismic),3.63
8627,P-2022-005,EMP-7,2023-02-14,Calculation,Energy Modeling,1.83
8628,P-2022-005,EMP-10,2023-02-05,Calculation,Load Calculations (Wind/Seismic),1.73
8629,P-2022-005,EMP-2,2023-02-03,Calculation,Cost Estimation Review,2.99
8630,P-2022-005,EMP-9,2022-11-09,Calculation,Energy Modeling,0.66
8631,P-2022-005,EMP-2,2023-01-02,Calculation,Permit Fee Calculation,2.13
8632,P-2022-005,EMP-8,2022-10-28,Calculation,Structural Analysis (Beam/Column Sizing),2.5
8633,P-2022-005,EMP-1,2022-10-07,Calculation,Structural Analysis (Beam/Column Sizing),4.05
8634,P-2022-005,EMP-7,2023-03-18,Calculation,Energy Modeling,1.89
8635,P-2022-005,EMP-3,2022-09-20,Calculation,Cost Estimation Review,2.63
8636,P-2022-005,EMP-6,2022-08-23,Calculation,Energy Modeling,2.88
8637,P-2022-005,EMP-8,2023-03-29,Calculation,Cost Estimation Review,1.5
8638,P-2022-005,EMP-7,2022-09-15,Calculation,Permit Fee Calculation,2.35
8639,P-2022-005,EMP-3,2023-01-25,Calculation,Permit Fee Calculation,1.78
8640,P-2022-005,EMP-1,2022-12-12,Calculation,Cost Estimation Review,2.09
8641,P-2022-005,EMP-3,2022-10-23,Calculation,Energy Modeling,1.83
8642,P-2022-005,EMP-8,2022-11-16,Calculation,Permit Fee Calculation,2.8
8643,P-2022-005,EMP-7,2023-04-11,Calculation,Load Calculations (Wind/Seismic),1.69
8644,P-2022-005,EMP-5,2023-03-07,Calculation,Cost Estimation Review,2.25
8645,P-2022-005,EMP-1,2022-10-21,Calculation,Structural Analysis (Beam/Column Sizing),1.88
8646,P-2022-005,EMP-4,2023-03-01,Calculation,Energy Modeling,2.84
8647,P-2022-005,EMP-10,2022-12-03,Calculation,Permit Fee Calculation,1.55
8648,P-2022-005,EMP-1,2022-09-07,Calculation,Structural Analysis (Beam/Column Sizing),2.71
8649,P-2022-005,EMP-6,2023-01-03,Calculation,Cost Estimation Review,2.25
8650,P-2022-005,EMP-6,2022-12-31,Calculation,Load Calculations (Wind/Seismic),0.3
8651,P-2022-005,EMP-1,2022-12-19,Calculation,Load Calculations (Wind/Seismic),1.67
8652,P-2022-005,EMP-2,2023-02-15,Calculation,Permit Fee Calculation,2.75
8653,P-2022-005,EMP-7,2022-10-09,Calculation,Load Calculations (Wind/Seismic),1.88
8654,P-2022-005,EMP-1,2022-12-19,Calculation,Energy Modeling,3.27
8655,P-2022-005,EMP-7,2022-09-04,Calculation,Structural Analysis (Beam/Column Sizing),3.38
8656,P-2022-005,EMP-11,2023-03-05,Calculation,Cost Estimation Review,2.79
8657,P-2022-005,EMP-8,2023-04-11,Calculation,Structural Analysis (Beam/Column Sizing),2.04
8658,P-2022-005,EMP-3,2023-01-16,Calculation,Cost Estimation Review,2.94
8659,P-2022-005,EMP-7,2022-12-07,Calculation,Structural Analysis (Beam/Column Sizing),2.05
8660,P-2022-005,EMP-1,2023-02-02,Calculation,Cost Estimation Review,2.01
8661,P-2022-005,EMP-11,2022-12-02,Calculation,Cost Estimation Review,2.53
8662,P-2022-005,EMP-5,2023-01-05,Calculation,Permit Fee Calculation,3.84
8663,P-2022-005,EMP-9,2022-08-29,Calculation,Load Calculations (Wind/Seismic),0.94
8664,P-2022-005,EMP-6,2022-09-22,Calculation,Cost Estimation Review,3.13
8665,P-2022-005,EMP-9,2022-12-17,Calculation,Energy Modeling,2.87
8666,P-2022-005,EMP-5,2022-11-22,Calculation,Cost Estimation Review,2.07
8667,P-2022-005,EMP-10,2022-12-29,Calculation,Permit Fee Calculation,2.25
8668,P-2022-005,EMP-1,2022-12-11,Calculation,Energy Modeling,1.83
8669,P-2022-005,EMP-8,2022-09-28,Calculation,Permit Fee Calculation,1.11
8670,P-2022-005,EMP-4,2022-08-31,Calculation,Structural Analysis (Beam/Column Sizing),2.16
8671,P-2022-005,EMP-8,2023-01-11,Calculation,Structural Analysis (Beam/Column Sizing),2.68
8672,P-2022-005,EMP-4,2022-11-07,Calculation,Cost Estimation Review,3.77
8673,P-2022-005,EMP-5,2023-03-13,Calculation,Cost Estimation Review,4.5
8674,P-2022-005,EMP-7,2023-03-18,Calculation,Cost Estimation Review,2.1
8675,P-2022-005,EMP-1,2023-02-10,Calculation,Energy Modeling,1.86
8676,P-2022-005,EMP-5,2023-02-27,Calculation,Cost Estimation Review,1.05
8677,P-2022-005,EMP-3,2022-09-08,Calculation,Energy Modeling,4.33
8678,P-2022-005,EMP-8,2022-10-30,Calculation,Permit Fee Calculation,2.16
8679,P-2022-005,EMP-7,2023-02-04,Calculation,Structural Analysis (Beam/Column Sizing),3.91
8680,P-2022-005,EMP-5,2023-03-21,Calculation,Cost Estimation Review,2.5
8681,P-2022-005,EMP-6,2023-03-09,Calculation,Load Calculations (Wind/Seismic),1.89
8682,P-2022-005,EMP-10,2022-10-13,Calculation,Permit Fee Calculation,3.45
8683,P-2022-005,EMP-2,2023-04-08,Calculation,Energy Modeling,1.98
8684,P-2022-005,EMP-2,2023-03-20,Calculation,Cost Estimation Review,2.2
8685,P-2022-005,EMP-7,2023-03-15,Calculation,Energy Modeling,1.22
8686,P-2022-005,EMP-2,2022-12-06,Calculation,Structural Analysis (Beam/Column Sizing),2.22
8687,P-2022-005,EMP-4,2023-03-21,Calculation,Cost Estimation Review,4.04
8688,P-2022-005,EMP-7,2023-04-01,Calculation,Cost Estimation Review,3.84
8689,P-2022-005,EMP-9,2022-09-14,Calculation,Permit Fee Calculation,2.35
8690,P-2022-005,EMP-6,2023-02-10,Calculation,Energy Modeling,0.97
8691,P-2022-005,EMP-3,2022-08-09,Calculation,Load Calculations (Wind/Seismic),3.27
8692,P-2022-005,EMP-4,2023-03-03,Calculation,Permit Fee Calculation,2.9
8693,P-2022-005,EMP-10,2023-03-27,Calculation,Structural Analysis (Beam/Column Sizing),2.52
8694,P-2022-005,EMP-11,2023-03-24,Calculation,Structural Analysis (Beam/Column Sizing),2.17
8695,P-2022-005,EMP-10,2022-10-25,Calculation,Cost Estimation Review,2.92
8696,P-2022-005,EMP-7,2022-09-10,Calculation,Structural Analysis (Beam/Column Sizing),4.3
8697,P-2022-005,EMP-4,2023-02-02,Calculation,Load Calculations (Wind/Seismic),2.5
8698,P-2022-005,EMP-4,2023-03-18,Calculation,Permit Fee Calculation,2.62
8699,P-2022-005,EMP-4,2022-11-12,Calculation,Energy Modeling,0.65
8700,P-2022-005,EMP-2,2023-01-18,Calculation,Permit Fee Calculation,2.21
8701,P-2022-005,EMP-5,2022-10-09,Calculation,Cost Estimation Review,3.22
8702,P-2022-005,EMP-6,2023-04-07,Calculation,Permit Fee Calculation,1.23
8703,P-2022-005,EMP-4,2022-09-02,Calculation,Energy Modeling,1.03
8704,P-2022-005,EMP-9,2022-11-15,Calculation,Load Calculations (Wind/Seismic),4.08
8705,P-2022-005,EMP-9,2023-03-12,Calculation,Cost Estimation Review,1.35
8706,P-2022-005,EMP-5,2023-03-12,Calculation,Energy Modeling,2.98
8707,P-2022-005,EMP-10,2023-04-05,Calculation,Permit Fee Calculation,2.16
8708,P-2022-005,EMP-10,2023-01-25,Calculation,Permit Fee Calculation,2.43
8709,P-2022-005,EMP-3,2023-01-31,Calculation,Permit Fee Calculation,2.68
8710,P-2022-005,EMP-1,2022-12-07,Calculation,Cost Estimation Review,2.42
8711,P-2022-005,EMP-4,2022-10-30,Calculation,Structural Analysis (Beam/Column Sizing),2.16
8712,P-2022-005,EMP-10,2022-11-25,Calculation,Load Calculations (Wind/Seismic),1.61
8713,P-2022-005,EMP-5,2022-11-09,Calculation,Permit Fee Calculation,1.57
8714,P-2022-005,EMP-6,2023-03-17,Calculation,Load Calculations (Wind/Seismic),2.2
8715,P-2022-005,EMP-9,2022-09-25,Calculation,Cost Estimation Review,1.87
8716,P-2022-005,EMP-1,2022-09-13,Calculation,Energy Modeling,2.22
8717,P-2022-005,EMP-4,2023-02-16,Calculation,Structural Analysis (Beam/Column Sizing),2.82
8718,P-2022-005,EMP-10,2022-12-19,Calculation,Permit Fee Calculation,0.75
8719,P-2022-005,EMP-1,2022-12-21,Calculation,Energy Modeling,1.85
8720,P-2022-005,EMP-6,2022-10-01,Calculation,Permit Fee Calculation,1.14
8721,P-2022-005,EMP-7,2022-11-10,Calculation,Energy Modeling,1.12
8722,P-2022-005,EMP-11,2023-02-13,Calculation,Cost Estimation Review,2.48
8723,P-2022-005,EMP-5,2022-09-04,Calculation,Structural Analysis (Beam/Column Sizing),1.72
8724,P-2022-005,EMP-1,2023-03-20,Calculation,Energy Modeling,1.82
8725,P-2022-005,EMP-5,2023-03-18,Calculation,Cost Estimation Review,1.98
8726,P-2022-005,EMP-7,2022-10-11,Calculation,Structural Analysis (Beam/Column Sizing),3.0
8727,P-2022-005,EMP-1,2022-12-19,Calculation,Energy Modeling,1.5
8728,P-2022-005,EMP-10,2022-10-02,Calculation,Energy Modeling,3.52
8729,P-2022-005,EMP-6,2023-04-04,Calculation,Structural Analysis (Beam/Column Sizing),1.12
8730,P-2022-005,EMP-10,2022-09-08,Calculation,Load Calculations (Wind/Seismic),1.74
8731,P-2022-005,EMP-7,2022-09-22,Calculation,Cost Estimation Review,2.08
8732,P-2022-005,EMP-4,2022-12-02,Calculation,Permit Fee Calculation,3.33
8733,P-2022-005,EMP-11,2022-11-10,Calculation,Permit Fee Calculation,3.82
8734,P-2022-005,EMP-2,2022-09-05,Calculation,Energy Modeling,2.09
8735,P-2022-005,EMP-7,2023-02-10,Calculation,Energy Modeling,3.31
8736,P-2022-005,EMP-1,2022-09-07,Calculation,Energy Modeling,3.09
8737,P-2022-005,EMP-4,2022-12-11,Calculation,Energy Modeling,3.84
8738,P-2022-005,EMP-3,2022-12-23,Calculation,Energy Modeling,1.58
8739,P-2022-005,EMP-4,2023-03-07,Calculation,Cost Estimation Review,2.58
8740,P-2022-005,EMP-6,2022-10-27,Calculation,Permit Fee Calculation,3.04
8741,P-2022-005,EMP-11,2022-09-16,Calculation,Energy Modeling,1.34
8742,P-2022-005,EMP-2,2023-01-06,Calculation,Permit Fee Calculation,3.88
8743,P-2022-005,EMP-1,2022-09-22,Calculation,Energy Modeling,3.9
8744,P-2022-005,EMP-1,2022-12-02,Calculation,Permit Fee Calculation,0.8
8745,P-2022-005,EMP-2,2023-03-06,Calculation,Cost Estimation Review,2.2
8746,P-2022-005,EMP-3,2023-01-18,Calculation,Cost Estimation Review,1.99
8747,P-2022-005,EMP-3,2023-03-30,Calculation,Structural Analysis (Beam/Column Sizing),2.14
8748,P-2022-005,EMP-7,2022-10-14,Calculation,Cost Estimation Review,2.19
8749,P-2022-005,EMP-1,2023-01-14,Calculation,Energy Modeling,2.36
8750,P-2022-005,EMP-8,2022-12-06,Calculation,Structural Analysis (Beam/Column Sizing),0.74
8751,P-2022-005,EMP-3,2022-10-15,Calculation,Energy Modeling,2.84
8752,P-2022-005,EMP-5,2023-01-27,Calculation,Cost Estimation Review,2.75
8753,P-2022-005,EMP-6,2022-09-07,Calculation,Cost Estimation Review,0.7
8754,P-2022-005,EMP-10,2022-11-18,Calculation,Permit Fee Calculation,3.57
8755,P-2022-005,EMP-7,2022-09-15,Calculation,Structural Analysis (Beam/Column Sizing),2.5
8756,P-2022-005,EMP-4,2022-12-30,Calculation,Cost Estimation Review,3.83
8757,P-2022-005,EMP-1,2022-11-06,Calculation,Energy Modeling,3.01
8758,P-2022-005,EMP-8,2022-09-29,Calculation,Permit Fee Calculation,3.82
8759,P-2022-005,EMP-10,2023-03-06,Calculation,Structural Analysis (Beam/Column Sizing),3.72
8760,P-2022-005,EMP-7,2023-03-31,Calculation,Load Calculations (Wind/Seismic),2.78
8761,P-2022-005,EMP-2,2022-11-16,Calculation,Energy Modeling,2.96
8762,P-2022-005,EMP-8,2022-11-30,Calculation,Energy Modeling,1.71
8763,P-2022-005,EMP-3,2023-01-21,Calculation,Energy Modeling,2.97
8764,P-2022-005,EMP-3,2023-01-04,Calculation,Load Calculations (Wind/Seismic),3.39
8765,P-2022-005,EMP-1,2022-12-05,Calculation,Cost Estimation Review,2.83
8766,P-2022-005,EMP-1,2022-10-20,Calculation,Cost Estimation Review,2.46
8767,P-2022-005,EMP-7,2023-01-18,Calculation,Structural Analysis (Beam/Column Sizing),2.26
8768,P-2022-005,EMP-7,2022-12-09,Calculation,Energy Modeling,2.08
8769,P-2022-005,EMP-2,2022-09-09,Calculation,Cost Estimation Review,2.81
8770,P-2022-005,EMP-5,2022-09-18,Calculation,Permit Fee Calculation,3.15
8771,P-2022-005,EMP-1,2022-09-05,Calculation,Permit Fee Calculation,0.28
8772,P-2022-005,EMP-1,2023-03-25,Calculation,Load Calculations (Wind/Seismic),2.49
8773,P-2022-005,EMP-4,2023-03-12,Calculation,Load Calculations (Wind/Seismic),2.06
8774,P-2022-005,EMP-3,2022-11-04,Calculation,Load Calculations (Wind/Seismic),2.38
8775,P-2022-005,EMP-8,2023-01-26,Calculation,Load Calculations (Wind/Seismic),2.74
8776,P-2022-005,EMP-4,2022-08-13,Calculation,Cost Estimation Review,2.9
8777,P-2022-005,EMP-8,2023-01-25,Calculation,Load Calculations (Wind/Seismic),2.09
8778,P-2022-005,EMP-2,2022-09-27,Calculation,Structural Analysis (Beam/Column Sizing),2.41
8779,P-2022-005,EMP-1,2022-12-30,Calculation,Energy Modeling,0.64
8780,P-2022-005,EMP-6,2023-01-22,Calculation,Permit Fee Calculation,3.26
8781,P-2022-005,EMP-4,2022-11-13,Calculation,Energy Modeling,2.64
8782,P-2022-005,EMP-2,2023-01-27,Calculation,Permit Fee Calculation,0.5
8783,P-2022-005,EMP-5,2022-12-29,Calculation,Structural Analysis (Beam/Column Sizing),2.84
8784,P-2022-005,EMP-9,2022-08-23,Calculation,Load Calculations (Wind/Seismic),0.57
8785,P-2022-005,EMP-6,2022-12-17,Calculation,Cost Estimation Review,1.65
8786,P-2022-005,EMP-2,2022-10-10,Calculation,Load Calculations (Wind/Seismic),1.53
8787,P-2022-005,EMP-6,2022-08-18,Calculation,Cost Estimation Review,1.21
8788,P-2022-005,EMP-10,2022-10-16,Calculation,Cost Estimation Review,2.31
8789,P-2022-005,EMP-11,2023-04-07,Calculation,Structural Analysis (Beam/Column Sizing),3.01
8790,P-2022-005,EMP-8,2023-04-01,Calculation,Structural Analysis (Beam/Column Sizing),3.99
8791,P-2022-005,EMP-6,2023-03-22,Calculation,Permit Fee Calculation,1.78
8792,P-2022-005,EMP-6,2022-08-26,Calculation,Structural Analysis (Beam/Column Sizing),3.45
8793,P-2022-005,EMP-2,2022-10-30,Calculation,Structural Analysis (Beam/Column Sizing),2.5
8794,P-2022-005,EMP-11,2022-10-25,Calculation,Structural Analysis (Beam/Column Sizing),2.15
8795,P-2022-005,EMP-9,2023-01-27,Calculation,Structural Analysis (Beam/Column Sizing),2.77
8796,P-2022-005,EMP-3,2022-09-20,Calculation,Cost Estimation Review,3.59
8797,P-2022-005,EMP-1,2022-09-18,Calculation,Energy Modeling,3.28
8798,P-2022-005,EMP-7,2022-10-24,Calculation,Load Calculations (Wind/Seismic),2.14
8799,P-2022-005,EMP-7,2023-04-02,Calculation,Cost Estimation Review,2.74
8800,P-2022-005,EMP-6,2022-08-25,Calculation,Cost Estimation Review,1.85
8801,P-2022-005,EMP-3,2022-12-25,Calculation,Load Calculations (Wind/Seismic),2.06
8802,P-2022-005,EMP-11,2022-08-21,Calculation,Permit Fee Calculation,1.23
8803,P-2022-005,EMP-1,2023-01-30,Calculation,Load Calculations (Wind/Seismic),3.82
8804,P-2022-005,EMP-2,2023-01-28,Calculation,Structural Analysis (Beam/Column Sizing),2.26
8805,P-2022-005,EMP-8,2022-11-28,Calculation,Load Calculations (Wind/Seismic),1.55
8806,P-2022-005,EMP-5,2023-01-14,Calculation,Energy Modeling,4.6
8807,P-2022-005,EMP-5,2023-01-24,Calculation,Permit Fee Calculation,3.14
8808,P-2022-005,EMP-1,2023-02-10,Calculation,Energy Modeling,2.73
8809,P-2022-005,EMP-11,2022-09-16,Calculation,Cost Estimation Review,1.16
8810,P-2022-005,EMP-4,2022-11-14,Calculation,Cost Estimation Review,2.58
8811,P-2022-005,EMP-7,2023-02-19,Calculation,Cost Estimation Review,5.36
8812,P-2022-005,EMP-10,2022-10-08,Calculation,Structural Analysis (Beam/Column Sizing),0.87
8813,P-2022-005,EMP-10,2022-11-06,Calculation,Structural Analysis (Beam/Column Sizing),2.83
8814,P-2022-005,EMP-2,2023-02-08,Calculation,Energy Modeling,3.09
8815,P-2022-005,EMP-11,2022-09-30,Calculation,Cost Estimation Review,2.72
8816,P-2022-005,EMP-9,2022-12-12,Calculation,Cost Estimation Review,0.81
8817,P-2022-005,EMP-2,2022-12-11,Calculation,Load Calculations (Wind/Seismic),1.6
8818,P-2022-005,EMP-2,2022-08-19,Calculation,Energy Modeling,2.8
8819,P-2022-005,EMP-9,2022-09-04,Calculation,Permit Fee Calculation,1.84
8820,P-2022-005,EMP-9,2022-11-12,Calculation,Load Calculations (Wind/Seismic),2.24
8821,P-2022-005,EMP-6,2022-08-19,Calculation,Structural Analysis (Beam/Column Sizing),2.12
8822,P-2022-005,EMP-9,2023-04-08,Calculation,Cost Estimation Review,2.09
8823,P-2022-005,EMP-1,2022-09-08,Calculation,Energy Modeling,3.64
8824,P-2022-005,EMP-7,2022-12-05,Calculation,Permit Fee Calculation,0.64
8825,P-2022-005,EMP-4,2022-09-30,Calculation,Structural Analysis (Beam/Column Sizing),1.75
8826,P-2022-005,EMP-10,2023-01-11,Calculation,Permit Fee Calculation,3.19
8827,P-2022-005,EMP-11,2023-03-28,Calculation,Permit Fee Calculation,1.5
8828,P-2022-005,EMP-6,2022-12-16,Calculation,Structural Analysis (Beam/Column Sizing),2.41
8829,P-2022-005,EMP-5,2022-12-06,Calculation,Structural Analysis (Beam/Column Sizing),1.59
8830,P-2022-005,EMP-11,2022-11-02,Calculation,Load Calculations (Wind/Seismic),2.21
8831,P-2022-005,EMP-8,2023-03-24,Calculation,Load Calculations (Wind/Seismic),1.73
8832,P-2022-005,EMP-2,2022-11-02,Calculation,Structural Analysis (Beam/Column Sizing),2.23
8833,P-2022-005,EMP-8,2022-08-11,Calculation,Cost Estimation Review,0.86
8834,P-2022-005,EMP-6,2022-09-12,Calculation,Structural Analysis (Beam/Column Sizing),1.08
8835,P-2022-005,EMP-10,2023-01-06,Drafting,Foundation Plan Updates,1.93
