log_id;project_id;employee_id;date_logged;task_category;hours_worked
2226;P-2022-072;EMP-4;15/04/2022;Calculation;11.63
2227;P-2022-072;EMP-4;06/05/2022;Site Visit;12.04
2228;P-2022-072;EMP-10;24/07/2022;Meeting;12.6
2229;P-2022-072;EMP-10;09/08/2022;Calculation;12.25
2230;P-2022-072;EMP-3;27/06/2022;Calculation;15.27
2231;P-2022-072;EMP-10;17/03/2022;Drafting;14.01
2232;P-2022-072;EMP-11;30/03/2022;Drafting;13.42
2233;P-2022-072;EMP-6;02/07/2022;Calculation;13.02
2234;P-2022-072;EMP-8;15/06/2022;Design;14.92
2235;P-2022-072;EMP-3;28/05/2022;Site Visit;11.24
2236;P-2022-072;EMP-3;20/06/2022;Calculation;13.65
2237;P-2022-072;EMP-3;04/05/2022;Design;12.72
2238;P-2022-072;EMP-6;10/05/2022;Meeting;13.24
2239;P-2022-072;EMP-7;28/07/2022;Meeting;15.9
2240;P-2022-072;EMP-1;24/03/2022;Meeting;16.3
2241;P-2022-072;EMP-3;24/06/2022;Meeting;15.66
2242;P-2022-072;EMP-2;15/05/2022;Site Visit;14.84
2243;P-2022-072;EMP-7;12/06/2022;Meeting;15.4
2244;P-2022-072;EMP-1;08/05/2022;Site Visit;16.13
2245;P-2022-072;EMP-7;21/05/2022;Drafting;14.53
2246;P-2022-072;EMP-2;20/04/2022;Design;13.09
2247;P-2022-072;EMP-1;03/05/2022;Design;14.69
2248;P-2022-072;EMP-6;31/05/2022;Meeting;12.66
2249;P-2022-072;EMP-6;28/03/2022;Drafting;13.24
2250;P-2022-072;EMP-3;28/06/2022;Calculation;14.81
2251;P-2022-072;EMP-4;20/04/2022;Drafting;13.83
2252;P-2022-072;EMP-7;14/08/2022;Design;16.14
2253;P-2022-072;EMP-2;07/07/2022;Site Visit;14.53
2254;P-2022-072;EMP-3;05/03/2022;Site Visit;13.32
2255;P-2022-072;EMP-6;20/06/2022;Design;14.05
2256;P-2022-072;EMP-2;02/03/2022;Design;11.76
2257;P-2022-072;EMP-5;28/03/2022;Site Visit;13.14
2258;P-2022-072;EMP-9;17/06/2022;Meeting;14.0
2259;P-2022-072;EMP-6;20/06/2022;Drafting;14.93
2260;P-2022-072;EMP-11;16/05/2022;Drafting;15.87
2261;P-2022-072;EMP-6;20/04/2022;Meeting;15.46
2262;P-2022-072;EMP-4;06/03/2022;Meeting;12.25
2263;P-2022-072;EMP-7;01/04/2022;Site Visit;15.53
2264;P-2022-073;EMP-10;04/08/2022;Site Visit;7.44
2265;P-2022-073;EMP-11;28/07/2022;Calculation;8.21
2266;P-2022-073;EMP-9;30/07/2022;Calculation;6.49
2267;P-2022-073;EMP-8;08/08/2022;Meeting;4.49
2268;P-2022-073;EMP-8;18/08/2022;Meeting;5.25
2269;P-2022-073;EMP-3;10/08/2022;Design;5.24
2270;P-2022-073;EMP-3;01/08/2022;Meeting;4.6
2271;P-2022-073;EMP-4;25/08/2022;Site Visit;6.59
2272;P-2022-073;EMP-10;12/08/2022;Site Visit;6.23
2273;P-2022-073;EMP-1;14/08/2022;Meeting;3.38
2274;P-2022-073;EMP-4;27/08/2022;Meeting;6.05
2275;P-2022-073;EMP-5;03/08/2022;Meeting;7.85
2276;P-2022-073;EMP-7;17/08/2022;Design;4.3
2277;P-2022-073;EMP-10;16/08/2022;Meeting;5.8
2278;P-2022-073;EMP-6;04/08/2022;Meeting;4.44
2279;P-2022-073;EMP-5;13/08/2022;Drafting;7.14
2280;P-2022-073;EMP-2;23/08/2022;Design;5.27
2281;P-2022-073;EMP-10;07/08/2022;Calculation;6.75
2282;P-2022-073;EMP-5;18/08/2022;Calculation;5.08
2283;P-2022-073;EMP-2;23/08/2022;Meeting;6.48
2284;P-2022-073;EMP-4;13/08/2022;Drafting;4.31
2285;P-2022-074;EMP-9;25/10/2022;Drafting;9.57
2286;P-2022-074;EMP-1;31/07/2022;Site Visit;12.9
2287;P-2022-074;EMP-5;24/07/2022;Meeting;10.53
2288;P-2022-074;EMP-6;25/07/2022;Meeting;10.75
2289;P-2022-074;EMP-7;17/08/2022;Design;8.66
2290;P-2022-074;EMP-4;22/10/2022;Meeting;9.18
2291;P-2022-074;EMP-3;27/09/2022;Calculation;9.86
2292;P-2022-074;EMP-1;25/09/2022;Meeting;8.86
2293;P-2022-074;EMP-10;23/10/2022;Design;8.83
2294;P-2022-074;EMP-5;26/07/2022;Design;10.93
2295;P-2022-074;EMP-11;28/08/2022;Meeting;9.91
2296;P-2022-074;EMP-2;14/10/2022;Meeting;8.12
2297;P-2022-074;EMP-11;06/08/2022;Design;10.93
2298;P-2022-074;EMP-6;22/09/2022;Site Visit;9.04
2299;P-2022-074;EMP-8;15/11/2022;Drafting;6.32
2300;P-2022-074;EMP-7;21/10/2022;Drafting;7.78
2301;P-2022-074;EMP-7;01/11/2022;Meeting;8.96
2302;P-2022-074;EMP-11;27/10/2022;Site Visit;9.99
2303;P-2022-074;EMP-10;22/10/2022;Drafting;10.35
2304;P-2022-074;EMP-1;06/10/2022;Calculation;9.98
2305;P-2022-074;EMP-7;29/09/2022;Calculation;9.96
2306;P-2022-074;EMP-8;30/08/2022;Site Visit;8.74
2307;P-2022-074;EMP-5;25/09/2022;Meeting;11.84
2308;P-2022-074;EMP-3;12/11/2022;Site Visit;5.9
2309;P-2022-074;EMP-6;28/08/2022;Meeting;7.84
2310;P-2022-074;EMP-2;09/11/2022;Drafting;11.01
2311;P-2022-074;EMP-7;05/08/2022;Meeting;9.82
2312;P-2022-074;EMP-11;14/10/2022;Design;7.37
2313;P-2022-074;EMP-8;17/08/2022;Meeting;8.58
2314;P-2022-074;EMP-2;02/11/2022;Meeting;9.74
2315;P-2022-074;EMP-4;06/08/2022;Drafting;10.87
2316;P-2022-074;EMP-8;16/10/2022;Drafting;11.39
2317;P-2022-074;EMP-11;25/09/2022;Site Visit;7.64
2318;P-2022-074;EMP-10;14/08/2022;Calculation;10.68
2319;P-2022-074;EMP-9;30/09/2022;Design;8.92
2320;P-2022-074;EMP-9;14/09/2022;Drafting;9.7
2321;P-2022-074;EMP-2;13/09/2022;Design;9.64
2322;P-2022-074;EMP-3;13/08/2022;Meeting;8.09
2323;P-2022-074;EMP-4;31/10/2022;Calculation;9.08
2324;P-2022-074;EMP-3;10/10/2022;Design;10.46
2325;P-2022-074;EMP-3;20/09/2022;Design;9.88
2326;P-2022-074;EMP-8;11/09/2022;Drafting;9.71
2327;P-2022-074;EMP-5;22/07/2022;Site Visit;11.99
2328;P-2022-074;EMP-6;17/10/2022;Drafting;11.09
2329;P-2022-074;EMP-5;21/08/2022;Calculation;7.58
2330;P-2022-074;EMP-6;02/09/2022;Site Visit;10.15
2331;P-2022-075;EMP-9;08/03/2023;Drafting;35.41
2332;P-2022-075;EMP-1;13/02/2023;Site Visit;37.1
2333;P-2022-075;EMP-1;13/02/2023;Site Visit;38.52
2334;P-2022-075;EMP-6;09/03/2023;Site Visit;37.98
2335;P-2022-075;EMP-6;05/01/2023;Design;35.08
2336;P-2022-075;EMP-7;25/11/2022;Meeting;35.22
2337;P-2022-075;EMP-1;02/02/2023;Site Visit;37.56
2338;P-2022-075;EMP-9;09/03/2023;Calculation;34.49
2339;P-2022-075;EMP-6;21/02/2023;Drafting;35.43
2340;P-2022-075;EMP-3;13/02/2023;Site Visit;39.47
2341;P-2022-075;EMP-4;21/02/2023;Site Visit;34.47
2342;P-2022-075;EMP-9;08/02/2023;Meeting;35.69
2343;P-2022-075;EMP-7;28/01/2023;Meeting;37.77
2344;P-2022-075;EMP-9;23/11/2022;Calculation;40.48
2345;P-2022-076;EMP-5;20/11/2022;Site Visit;13.42
2346;P-2022-076;EMP-2;10/09/2022;Design;14.74
2347;P-2022-076;EMP-11;23/12/2022;Site Visit;14.51
2348;P-2022-076;EMP-7;28/09/2022;Drafting;13.33
2349;P-2022-076;EMP-9;20/02/2023;Design;13.61
2350;P-2022-076;EMP-9;28/02/2023;Calculation;13.22
2351;P-2022-076;EMP-2;22/03/2023;Drafting;13.91
2352;P-2022-076;EMP-1;15/02/2023;Design;13.14
2353;P-2022-076;EMP-3;30/10/2022;Meeting;14.93
2354;P-2022-076;EMP-2;15/11/2022;Site Visit;12.6
2355;P-2022-076;EMP-5;14/12/2022;Drafting;14.83
2356;P-2022-076;EMP-3;25/10/2022;Meeting;12.39
2357;P-2022-076;EMP-10;28/01/2023;Meeting;15.45
2358;P-2022-076;EMP-10;19/09/2022;Meeting;13.64
2359;P-2022-076;EMP-10;01/03/2023;Calculation;14.45
2360;P-2022-076;EMP-9;22/10/2022;Meeting;14.97
2361;P-2022-076;EMP-9;22/10/2022;Meeting;17.29
2362;P-2022-076;EMP-6;04/02/2023;Drafting;15.59
2363;P-2022-076;EMP-6;29/11/2022;Calculation;14.77
2364;P-2022-076;EMP-3;11/02/2023;Site Visit;14.6
2365;P-2022-076;EMP-6;19/09/2022;Design;14.43
2366;P-2022-076;EMP-11;18/12/2022;Design;13.66
2367;P-2022-076;EMP-3;08/09/2022;Drafting;15.35
2368;P-2022-076;EMP-4;08/02/2023;Calculation;16.58
2369;P-2022-076;EMP-6;23/12/2022;Drafting;14.96
2370;P-2022-076;EMP-7;17/03/2023;Drafting;14.8
2371;P-2022-076;EMP-8;06/02/2023;Calculation;14.43
2372;P-2022-076;EMP-9;17/01/2023;Site Visit;12.43
2373;P-2022-076;EMP-10;27/11/2022;Drafting;15.35
2374;P-2022-076;EMP-1;31/10/2022;Design;14.18
2375;P-2022-076;EMP-6;14/11/2022;Calculation;12.29
2376;P-2022-076;EMP-8;17/12/2022;Site Visit;12.96
2377;P-2022-076;EMP-5;26/01/2023;Meeting;13.48
2378;P-2022-076;EMP-1;13/11/2022;Design;13.36
2379;P-2022-076;EMP-9;15/12/2022;Design;15.4
2380;P-2022-076;EMP-9;01/12/2022;Meeting;16.55
2381;P-2022-076;EMP-10;12/01/2023;Drafting;15.04
2382;P-2022-076;EMP-9;10/02/2023;Meeting;14.6
2383;P-2022-076;EMP-1;23/01/2023;Design;13.46
2384;P-2022-076;EMP-3;31/10/2022;Drafting;13.98
2385;P-2022-076;EMP-11;28/09/2022;Design;16.1
2386;P-2022-076;EMP-4;03/03/2023;Design;13.44
2387;P-2022-076;EMP-5;07/11/2022;Drafting;15.67
2388;P-2022-076;EMP-5;18/11/2022;Site Visit;13.21
2389;P-2022-076;EMP-7;11/11/2022;Drafting;11.94
2390;P-2022-076;EMP-9;12/03/2023;Design;15.19
2391;P-2022-076;EMP-5;21/03/2023;Site Visit;14.91
2392;P-2022-076;EMP-11;11/02/2023;Site Visit;13.99
2393;P-2022-076;EMP-8;25/10/2022;Site Visit;14.46
2394;P-2022-076;EMP-6;14/10/2022;Site Visit;15.07
2395;P-2022-076;EMP-11;09/12/2022;Drafting;15.12
2396;P-2022-076;EMP-10;11/03/2023;Drafting;13.58
2397;P-2022-076;EMP-4;20/11/2022;Calculation;14.81
2398;P-2022-076;EMP-7;03/11/2022;Design;15.26
2399;P-2022-076;EMP-3;01/03/2023;Meeting;15.54
2400;P-2022-077;EMP-1;30/04/2022;Drafting;3.64
2401;P-2022-077;EMP-11;23/04/2022;Drafting;4.09
2402;P-2022-077;EMP-11;06/05/2022;Site Visit;5.89
2403;P-2022-077;EMP-8;24/05/2022;Calculation;1.78
2404;P-2022-077;EMP-3;19/04/2022;Design;2.64
2405;P-2022-077;EMP-1;19/05/2022;Design;2.96
2406;P-2022-077;EMP-5;25/04/2022;Calculation;4.45
2407;P-2022-077;EMP-7;18/05/2022;Calculation;3.06
2408;P-2022-077;EMP-7;25/04/2022;Meeting;3.32
2409;P-2022-077;EMP-8;26/05/2022;Meeting;5.37
2410;P-2022-077;EMP-3;20/04/2022;Design;1.55
2411;P-2022-077;EMP-2;21/05/2022;Site Visit;3.69
2412;P-2022-077;EMP-10;05/05/2022;Calculation;3.03
2413;P-2022-077;EMP-1;30/04/2022;Site Visit;7.02
2414;P-2022-077;EMP-9;22/04/2022;Design;2.87
2415;P-2022-077;EMP-3;20/04/2022;Drafting;5.94
2416;P-2022-077;EMP-11;29/05/2022;Calculation;1.69
2417;P-2022-077;EMP-3;04/05/2022;Design;3.75
2418;P-2022-077;EMP-1;08/05/2022;Site Visit;5.62
2419;P-2022-077;EMP-7;11/05/2022;Calculation;8.18
2420;P-2022-077;EMP-5;29/04/2022;Site Visit;3.11
2421;P-2022-077;EMP-3;16/05/2022;Drafting;1.89
2422;P-2022-077;EMP-3;28/04/2022;Site Visit;2.91
2423;P-2022-077;EMP-1;11/05/2022;Site Visit;7.19
2424;P-2022-077;EMP-3;28/05/2022;Site Visit;3.44
2425;P-2022-077;EMP-5;18/04/2022;Design;6.72
2426;P-2022-077;EMP-8;27/04/2022;Site Visit;3.66
2427;P-2022-077;EMP-5;14/05/2022;Site Visit;5.0
2428;P-2022-077;EMP-3;20/05/2022;Site Visit;4.76
2429;P-2022-077;EMP-11;20/05/2022;Design;3.61
2430;P-2022-077;EMP-8;21/04/2022;Drafting;3.54
2431;P-2022-077;EMP-8;19/05/2022;Design;4.66
2432;P-2022-077;EMP-5;07/05/2022;Meeting;4.1
2433;P-2022-077;EMP-11;20/04/2022;Site Visit;4.84
2434;P-2022-077;EMP-4;21/05/2022;Meeting;4.02
2435;P-2022-077;EMP-2;08/05/2022;Site Visit;6.06
2436;P-2022-077;EMP-8;21/05/2022;Site Visit;4.43
2437;P-2022-077;EMP-10;27/04/2022;Drafting;4.41
2438;P-2022-077;EMP-11;28/04/2022;Calculation;2.24
2439;P-2022-078;EMP-6;15/11/2022;Site Visit;9.57
2440;P-2022-078;EMP-6;24/11/2022;Drafting;8.39
2441;P-2022-078;EMP-7;26/11/2022;Calculation;5.5
2442;P-2022-078;EMP-1;28/10/2022;Calculation;6.54
2443;P-2022-078;EMP-11;25/10/2022;Meeting;8.0
2444;P-2022-078;EMP-8;21/11/2022;Calculation;9.98
2445;P-2022-078;EMP-9;11/11/2022;Site Visit;7.17
2446;P-2022-078;EMP-8;10/11/2022;Design;9.75
2447;P-2022-078;EMP-9;16/10/2022;Site Visit;9.7
2448;P-2022-078;EMP-4;03/11/2022;Drafting;6.11
2449;P-2022-078;EMP-2;20/11/2022;Drafting;6.04
2450;P-2022-078;EMP-2;26/10/2022;Site Visit;11.13
2451;P-2022-078;EMP-5;25/10/2022;Design;9.71
2452;P-2022-078;EMP-1;21/10/2022;Drafting;10.26
2453;P-2022-078;EMP-3;18/11/2022;Meeting;8.09
2454;P-2022-078;EMP-11;12/11/2022;Design;8.92
2455;P-2022-078;EMP-1;28/10/2022;Site Visit;7.76
2456;P-2022-078;EMP-5;22/10/2022;Calculation;9.48
2457;P-2022-079;EMP-6;02/06/2022;Site Visit;6.0
2458;P-2022-079;EMP-3;26/06/2022;Design;4.22
2459;P-2022-079;EMP-9;04/07/2022;Calculation;9.57
2460;P-2022-079;EMP-11;24/06/2022;Site Visit;5.96
2461;P-2022-079;EMP-2;07/07/2022;Design;8.1
2462;P-2022-079;EMP-9;22/07/2022;Site Visit;7.46
2463;P-2022-079;EMP-4;06/07/2022;Calculation;8.63
2464;P-2022-079;EMP-1;03/07/2022;Calculation;5.53
2465;P-2022-079;EMP-11;23/06/2022;Site Visit;5.93
2466;P-2022-079;EMP-7;28/06/2022;Drafting;6.64
2467;P-2022-079;EMP-5;01/06/2022;Calculation;7.89
2468;P-2022-079;EMP-4;13/06/2022;Calculation;7.8
2469;P-2022-079;EMP-1;09/07/2022;Meeting;4.02
2470;P-2022-079;EMP-11;10/06/2022;Meeting;5.07
2471;P-2022-079;EMP-9;28/06/2022;Meeting;6.82
2472;P-2022-079;EMP-10;20/06/2022;Calculation;7.49
2473;P-2022-079;EMP-2;30/06/2022;Calculation;6.71
2474;P-2022-079;EMP-6;05/06/2022;Site Visit;7.7
2475;P-2022-079;EMP-5;02/07/2022;Site Visit;5.74
2476;P-2022-079;EMP-5;19/07/2022;Drafting;5.66
2477;P-2022-079;EMP-11;18/07/2022;Design;6.45
2478;P-2022-079;EMP-1;25/06/2022;Drafting;6.43
2479;P-2022-079;EMP-3;20/06/2022;Site Visit;5.79
2480;P-2022-079;EMP-1;09/07/2022;Drafting;6.05
2481;P-2022-079;EMP-7;16/06/2022;Site Visit;7.08
2482;P-2022-079;EMP-3;29/05/2022;Site Visit;5.06
2483;P-2022-079;EMP-1;29/05/2022;Design;5.71
2484;P-2022-079;EMP-8;02/07/2022;Site Visit;6.54
2485;P-2022-079;EMP-4;24/06/2022;Drafting;4.27
2486;P-2022-079;EMP-9;09/06/2022;Design;6.25
2487;P-2022-079;EMP-1;14/07/2022;Site Visit;6.41
2488;P-2022-079;EMP-1;11/06/2022;Drafting;7.99
2489;P-2022-080;EMP-11;06/03/2022;Design;12.94
2490;P-2022-080;EMP-2;17/02/2022;Drafting;12.53
2491;P-2022-080;EMP-7;27/03/2022;Site Visit;12.37
2492;P-2022-080;EMP-11;22/01/2022;Meeting;13.13
2493;P-2022-080;EMP-10;10/03/2022;Design;14.92
2494;P-2022-080;EMP-9;02/02/2022;Calculation;15.93
2495;P-2022-080;EMP-8;01/02/2022;Design;15.07
2496;P-2022-080;EMP-7;20/01/2022;Site Visit;16.13
2497;P-2022-080;EMP-11;05/04/2022;Meeting;15.07
2498;P-2022-080;EMP-3;30/03/2022;Drafting;14.22
2499;P-2022-080;EMP-11;30/03/2022;Design;15.66
2500;P-2022-080;EMP-2;06/03/2022;Site Visit;16.52
2501;P-2022-080;EMP-2;20/03/2022;Drafting;13.43
2502;P-2022-080;EMP-6;13/01/2022;Calculation;13.97
2503;P-2022-080;EMP-10;06/01/2022;Site Visit;12.61
2504;P-2022-080;EMP-1;14/02/2022;Design;15.14
2505;P-2022-080;EMP-11;03/05/2022;Drafting;11.14
2506;P-2022-080;EMP-8;26/01/2022;Drafting;13.26
2507;P-2022-080;EMP-8;28/04/2022;Meeting;13.01
2508;P-2022-080;EMP-9;25/03/2022;Design;16.23
2509;P-2022-080;EMP-1;08/02/2022;Meeting;13.56
2510;P-2022-080;EMP-8;29/03/2022;Calculation;11.37
2511;P-2022-080;EMP-10;06/04/2022;Calculation;15.71
2512;P-2022-080;EMP-9;28/01/2022;Site Visit;14.59
2513;P-2022-080;EMP-2;13/03/2022;Meeting;12.86
2514;P-2022-080;EMP-5;31/03/2022;Site Visit;14.98
2515;P-2022-080;EMP-9;24/03/2022;Design;12.69
2516;P-2022-080;EMP-11;28/02/2022;Calculation;14.9
2517;P-2022-080;EMP-3;05/04/2022;Calculation;15.3
2518;P-2022-080;EMP-3;11/02/2022;Drafting;14.43
2519;P-2022-080;EMP-2;12/03/2022;Design;11.45
2520;P-2022-080;EMP-2;28/03/2022;Drafting;15.38
2521;P-2022-080;EMP-3;12/03/2022;Drafting;12.04
2522;P-2022-080;EMP-10;28/01/2022;Meeting;14.07
2523;P-2022-080;EMP-3;28/04/2022;Calculation;13.54
2524;P-2022-081;EMP-6;14/05/2022;Site Visit;1.54
2525;P-2022-081;EMP-6;04/05/2022;Design;0.5
2526;P-2022-081;EMP-2;07/05/2022;Design;0.46
2527;P-2022-081;EMP-5;13/05/2022;Meeting;0.85
2528;P-2022-081;EMP-10;18/05/2022;Calculation;1.83
2529;P-2022-081;EMP-5;06/05/2022;Site Visit;0.5
2530;P-2022-081;EMP-5;05/05/2022;Drafting;0.46
2531;P-2022-081;EMP-2;04/05/2022;Calculation;1.91
2532;P-2022-081;EMP-8;09/05/2022;Calculation;1.11
2533;P-2022-081;EMP-3;20/05/2022;Meeting;0.5
2534;P-2022-081;EMP-10;21/05/2022;Design;0.68
2535;P-2022-081;EMP-5;10/05/2022;Site Visit;1.27
2536;P-2022-081;EMP-1;08/05/2022;Calculation;3.9
2537;P-2022-081;EMP-5;09/05/2022;Design;0.5
2538;P-2022-081;EMP-3;07/05/2022;Calculation;3.63
2539;P-2022-081;EMP-5;14/05/2022;Meeting;0.5
2540;P-2022-081;EMP-9;04/05/2022;Design;1.13
2541;P-2022-081;EMP-4;06/05/2022;Meeting;2.87
2542;P-2022-081;EMP-9;06/05/2022;Site Visit;4.42
2543;P-2022-081;EMP-5;09/05/2022;Meeting;2.32
2544;P-2022-081;EMP-4;09/05/2022;Meeting;2.61
2545;P-2022-081;EMP-2;09/05/2022;Drafting;0.5
2546;P-2022-081;EMP-9;10/05/2022;Design;1.88
2547;P-2022-081;EMP-11;23/05/2022;Meeting;4.17
2548;P-2022-081;EMP-4;17/05/2022;Design;0.5
2549;P-2022-081;EMP-8;11/05/2022;Design;1.9
2550;P-2022-081;EMP-10;09/05/2022;Design;0.28
2551;P-2022-081;EMP-6;10/05/2022;Meeting;0.5
2552;P-2022-081;EMP-11;23/05/2022;Drafting;0.68
2553;P-2022-081;EMP-4;05/05/2022;Design;0.95
2554;P-2022-081;EMP-8;15/05/2022;Site Visit;1.36
2555;P-2022-081;EMP-11;13/05/2022;Site Visit;2.75
2556;P-2022-081;EMP-11;10/05/2022;Site Visit;2.11
2557;P-2022-081;EMP-4;06/05/2022;Drafting;0.5
2558;P-2022-081;EMP-10;09/05/2022;Drafting;2.97
2559;P-2022-081;EMP-1;17/05/2022;Design;1.52
2560;P-2022-081;EMP-11;22/05/2022;Meeting;1.95
2561;P-2022-081;EMP-7;18/05/2022;Meeting;0.89
2562;P-2022-081;EMP-5;04/05/2022;Design;1.01
2563;P-2022-081;EMP-11;09/05/2022;Drafting;0.5
2564;P-2022-081;EMP-2;12/05/2022;Meeting;2.84
2565;P-2022-081;EMP-9;14/05/2022;Calculation;0.5
2566;P-2022-081;EMP-4;08/05/2022;Meeting;4.85
2567;P-2022-081;EMP-8;21/05/2022;Meeting;0.5
2568;P-2022-081;EMP-2;17/05/2022;Meeting;2.91
2569;P-2022-081;EMP-7;21/05/2022;Site Visit;0.5
2570;P-2022-081;EMP-8;13/05/2022;Meeting;0.5
2571;P-2022-081;EMP-3;08/05/2022;Meeting;2.32
2572;P-2022-081;EMP-5;18/05/2022;Design;0.62
2573;P-2022-082;EMP-1;08/08/2022;Site Visit;1.1
2574;P-2022-082;EMP-10;20/08/2022;Meeting;5.68
2575;P-2022-082;EMP-5;10/08/2022;Calculation;6.59
2576;P-2022-082;EMP-10;05/10/2022;Drafting;4.99
2577;P-2022-082;EMP-4;27/08/2022;Drafting;2.19
2578;P-2022-082;EMP-8;05/10/2022;Site Visit;6.5
2579;P-2022-082;EMP-10;01/10/2022;Calculation;7.78
2580;P-2022-082;EMP-4;02/10/2022;Calculation;7.1
2581;P-2022-082;EMP-1;05/10/2022;Design;6.24
2582;P-2022-082;EMP-11;05/09/2022;Calculation;6.69
2583;P-2022-082;EMP-1;22/08/2022;Meeting;1.58
2584;P-2022-082;EMP-2;26/08/2022;Site Visit;6.95
2585;P-2022-082;EMP-2;21/08/2022;Site Visit;4.59
2586;P-2022-082;EMP-6;23/08/2022;Design;7.98
2587;P-2022-082;EMP-3;19/08/2022;Calculation;5.67
2588;P-2022-082;EMP-2;10/10/2022;Site Visit;5.11
2589;P-2022-082;EMP-3;28/09/2022;Meeting;4.54
2590;P-2022-082;EMP-6;06/10/2022;Site Visit;4.68
2591;P-2022-082;EMP-9;05/08/2022;Calculation;6.28
2592;P-2022-082;EMP-9;15/08/2022;Meeting;3.63
2593;P-2022-082;EMP-7;03/09/2022;Meeting;5.92
2594;P-2022-082;EMP-7;05/10/2022;Meeting;4.37
2595;P-2022-082;EMP-3;27/07/2022;Meeting;4.07
2596;P-2022-082;EMP-5;21/08/2022;Site Visit;8.22
2597;P-2022-082;EMP-10;14/09/2022;Design;5.03
2598;P-2022-082;EMP-7;17/08/2022;Calculation;5.8
2599;P-2022-082;EMP-5;30/07/2022;Design;4.92
2600;P-2022-082;EMP-2;28/07/2022;Design;4.82
2601;P-2022-082;EMP-10;06/08/2022;Calculation;6.78
2602;P-2022-082;EMP-5;24/08/2022;Drafting;4.86
2603;P-2022-082;EMP-10;21/08/2022;Meeting;6.48
2604;P-2022-082;EMP-1;27/07/2022;Site Visit;7.56
2605;P-2022-082;EMP-4;27/08/2022;Drafting;5.73
2606;P-2022-082;EMP-3;04/10/2022;Design;7.4
2607;P-2022-082;EMP-7;15/08/2022;Design;7.54
2608;P-2022-082;EMP-2;17/08/2022;Drafting;2.72
2609;P-2022-082;EMP-6;09/08/2022;Design;4.96
2610;P-2022-082;EMP-6;13/08/2022;Drafting;4.05
2611;P-2022-082;EMP-4;17/09/2022;Meeting;4.73
2612;P-2022-082;EMP-9;05/08/2022;Meeting;6.16
2613;P-2022-082;EMP-9;10/08/2022;Drafting;5.86
2614;P-2022-082;EMP-8;17/08/2022;Design;7.92
2615;P-2022-082;EMP-4;17/08/2022;Meeting;3.25
2616;P-2022-082;EMP-6;19/09/2022;Drafting;4.46
2617;P-2022-082;EMP-1;15/09/2022;Design;5.55
2618;P-2022-082;EMP-2;01/08/2022;Design;7.69
2619;P-2022-082;EMP-7;07/10/2022;Design;6.8
2620;P-2022-082;EMP-11;23/09/2022;Drafting;6.33
2621;P-2022-082;EMP-1;01/08/2022;Calculation;4.52
2622;P-2022-082;EMP-5;30/09/2022;Design;7.61
2623;P-2022-082;EMP-10;07/09/2022;Site Visit;4.49
2624;P-2022-082;EMP-7;04/10/2022;Design;6.71
2625;P-2022-082;EMP-1;14/08/2022;Calculation;3.85
2626;P-2022-083;EMP-10;19/04/2022;Site Visit;12.02
2627;P-2022-083;EMP-2;19/07/2022;Site Visit;10.44
2628;P-2022-083;EMP-11;29/05/2022;Meeting;11.33
2629;P-2022-083;EMP-3;24/06/2022;Site Visit;12.24
2630;P-2022-083;EMP-6;28/06/2022;Design;11.51
2631;P-2022-083;EMP-8;10/03/2022;Meeting;10.89
2632;P-2022-083;EMP-11;17/06/2022;Drafting;10.88
2633;P-2022-083;EMP-2;12/06/2022;Calculation;11.67
2634;P-2022-083;EMP-5;17/07/2022;Site Visit;11.93
2635;P-2022-083;EMP-3;11/05/2022;Design;9.78
2636;P-2022-083;EMP-10;11/04/2022;Calculation;11.69
2637;P-2022-083;EMP-2;11/04/2022;Calculation;10.91
2638;P-2022-083;EMP-10;16/07/2022;Site Visit;10.88
2639;P-2022-083;EMP-6;06/04/2022;Drafting;12.78
2640;P-2022-083;EMP-1;13/06/2022;Site Visit;11.84
2641;P-2022-083;EMP-11;19/07/2022;Calculation;10.64
2642;P-2022-083;EMP-8;17/05/2022;Site Visit;13.9
2643;P-2022-083;EMP-5;02/07/2022;Drafting;12.08
2644;P-2022-083;EMP-5;19/03/2022;Calculation;11.7
2645;P-2022-083;EMP-6;04/05/2022;Site Visit;9.41
2646;P-2022-083;EMP-7;16/05/2022;Design;12.3
2647;P-2022-083;EMP-4;06/07/2022;Meeting;15.27
2648;P-2022-083;EMP-2;04/06/2022;Site Visit;12.37
2649;P-2022-083;EMP-3;24/07/2022;Site Visit;12.68
2650;P-2022-083;EMP-8;13/06/2022;Design;16.3
2651;P-2022-083;EMP-3;22/06/2022;Calculation;11.6
2652;P-2022-083;EMP-5;19/04/2022;Meeting;14.65
2653;P-2022-083;EMP-6;03/05/2022;Site Visit;11.61
2654;P-2022-083;EMP-8;03/05/2022;Drafting;12.25
2655;P-2022-083;EMP-6;29/06/2022;Calculation;11.45
2656;P-2022-083;EMP-6;22/06/2022;Calculation;7.95
2657;P-2022-083;EMP-10;08/05/2022;Meeting;10.69
2658;P-2022-083;EMP-1;19/04/2022;Site Visit;11.06
2659;P-2022-083;EMP-1;26/04/2022;Meeting;9.05
2660;P-2022-083;EMP-8;06/07/2022;Meeting;12.01
2661;P-2022-083;EMP-2;24/07/2022;Design;12.38
2662;P-2022-083;EMP-8;24/06/2022;Design;11.9
2663;P-2022-083;EMP-5;21/04/2022;Drafting;14.33
2664;P-2022-083;EMP-9;16/07/2022;Site Visit;10.75
