log_id;project_id;employee_id;date_logged;task_category;hours_worked;project_type;material_type;surface_area_m2;num_levels;start_date;end_date;is_winter;floor_area_ratio
860;P-2022-028;EMP-9;24/02/2022;Design;3.21;Residential;Steel;127;2;12/02/2022;09/03/2022;1;63.5
861;P-2022-028;EMP-10;23/02/2022;Calculation;4.67;Residential;Steel;127;2;12/02/2022;09/03/2022;1;63.5
862;P-2022-028;EMP-10;02/03/2022;Design;1.7;Residential;Steel;127;2;12/02/2022;09/03/2022;1;63.5
863;P-2022-028;EMP-6;02/03/2022;Site Visit;4.26;Residential;Steel;127;2;12/02/2022;09/03/2022;1;63.5
864;P-2022-028;EMP-6;25/02/2022;Drafting;0.5;Residential;Steel;127;2;12/02/2022;09/03/2022;1;63.5
865;P-2022-028;EMP-3;13/02/2022;Site Visit;4.81;Residential;Steel;127;2;12/02/2022;09/03/2022;1;63.5
866;P-2022-029;EMP-3;27/04/2022;Calculation;3.66;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
867;P-2022-029;EMP-6;19/05/2022;Site Visit;0.36;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
868;P-2022-029;EMP-1;26/05/2022;Meeting;4.43;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
869;P-2022-029;EMP-8;03/05/2022;Calculation;3.03;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
870;P-2022-029;EMP-4;27/05/2022;Site Visit;2.65;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
871;P-2022-029;EMP-11;01/05/2022;Calculation;2.24;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
872;P-2022-029;EMP-8;28/04/2022;Site Visit;1.75;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
873;P-2022-029;EMP-11;23/05/2022;Calculation;4.21;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
874;P-2022-029;EMP-4;05/05/2022;Design;1.95;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
875;P-2022-029;EMP-2;20/05/2022;Site Visit;2.03;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
876;P-2022-029;EMP-5;03/05/2022;Calculation;0.5;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
877;P-2022-029;EMP-9;03/05/2022;Drafting;3.42;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
878;P-2022-029;EMP-6;15/05/2022;Site Visit;0.27;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
879;P-2022-029;EMP-9;02/05/2022;Site Visit;3.9;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
880;P-2022-029;EMP-3;30/04/2022;Design;2.22;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
881;P-2022-029;EMP-10;16/05/2022;Site Visit;1.33;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
882;P-2022-029;EMP-1;25/05/2022;Meeting;2.12;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
883;P-2022-029;EMP-6;18/05/2022;Calculation;2.07;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
884;P-2022-029;EMP-5;23/05/2022;Calculation;3.46;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
885;P-2022-029;EMP-11;01/05/2022;Site Visit;3.35;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
886;P-2022-029;EMP-10;12/05/2022;Design;1.25;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
887;P-2022-029;EMP-5;03/05/2022;Drafting;1.62;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
888;P-2022-029;EMP-10;13/05/2022;Site Visit;3.03;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
889;P-2022-029;EMP-2;12/05/2022;Site Visit;0.43;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
890;P-2022-029;EMP-7;30/04/2022;Meeting;3.43;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
891;P-2022-029;EMP-8;23/05/2022;Site Visit;4.35;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
892;P-2022-029;EMP-11;13/05/2022;Meeting;3.7;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
893;P-2022-029;EMP-4;14/05/2022;Design;1.05;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
894;P-2022-029;EMP-5;22/05/2022;Meeting;2.52;Residential;Wood;509;2;27/04/2022;28/05/2022;0;254.5
895;P-2022-030;EMP-9;06/08/2022;Meeting;8.1;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
896;P-2022-030;EMP-6;19/08/2022;Calculation;5.36;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
897;P-2022-030;EMP-3;09/08/2022;Meeting;5.26;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
898;P-2022-030;EMP-9;04/09/2022;Site Visit;7.09;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
899;P-2022-030;EMP-9;29/07/2022;Drafting;7.7;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
900;P-2022-030;EMP-3;01/09/2022;Site Visit;7.19;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
901;P-2022-030;EMP-8;05/08/2022;Design;2.29;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
902;P-2022-030;EMP-6;02/09/2022;Design;5.62;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
903;P-2022-030;EMP-10;03/08/2022;Calculation;9.58;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
904;P-2022-030;EMP-6;09/08/2022;Site Visit;7.36;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
905;P-2022-030;EMP-3;04/09/2022;Meeting;8.87;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
906;P-2022-030;EMP-2;17/08/2022;Calculation;5.99;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
907;P-2022-030;EMP-6;01/08/2022;Design;7.84;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
908;P-2022-030;EMP-6;24/08/2022;Meeting;5.63;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
909;P-2022-030;EMP-2;29/08/2022;Calculation;6.93;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
910;P-2022-030;EMP-2;29/07/2022;Design;5.27;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
911;P-2022-030;EMP-7;12/08/2022;Drafting;5.9;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
912;P-2022-030;EMP-5;10/08/2022;Calculation;8.9;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
913;P-2022-030;EMP-8;27/08/2022;Site Visit;7.84;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
914;P-2022-030;EMP-4;03/09/2022;Design;7.59;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
915;P-2022-030;EMP-5;22/08/2022;Design;8.88;Commercial;Concrete;1191;3;27/07/2022;13/09/2022;0;397
916;P-2022-031;EMP-6;19/01/2023;Design;7.58;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
917;P-2022-031;EMP-6;07/12/2022;Calculation;6.18;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
918;P-2022-031;EMP-3;21/11/2022;Calculation;6.99;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;0;6.473.333.333
919;P-2022-031;EMP-4;10/01/2023;Calculation;7.92;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
920;P-2022-031;EMP-10;13/01/2023;Meeting;7.86;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
921;P-2022-031;EMP-6;21/01/2023;Design;10.28;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
922;P-2022-031;EMP-7;08/01/2023;Design;6.54;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
923;P-2022-031;EMP-10;17/12/2022;Drafting;7.99;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
924;P-2022-031;EMP-2;16/11/2022;Drafting;8.72;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;0;6.473.333.333
925;P-2022-031;EMP-5;18/11/2022;Drafting;9;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;0;6.473.333.333
926;P-2022-031;EMP-11;12/11/2022;Design;7.41;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;0;6.473.333.333
927;P-2022-031;EMP-4;07/12/2022;Meeting;6.81;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
928;P-2022-031;EMP-5;29/11/2022;Drafting;6.23;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;0;6.473.333.333
929;P-2022-031;EMP-4;24/12/2022;Drafting;9.61;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
930;P-2022-031;EMP-4;24/11/2022;Calculation;9.09;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;0;6.473.333.333
931;P-2022-031;EMP-10;30/12/2022;Design;10.3;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
932;P-2022-031;EMP-2;26/12/2022;Design;3.66;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
933;P-2022-031;EMP-7;12/12/2022;Calculation;6.85;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
934;P-2022-031;EMP-5;14/12/2022;Meeting;6.61;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
935;P-2022-031;EMP-2;31/12/2022;Drafting;8.28;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
936;P-2022-031;EMP-4;12/11/2022;Design;5.16;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;0;6.473.333.333
937;P-2022-031;EMP-5;23/01/2023;Site Visit;7.61;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
938;P-2022-031;EMP-1;18/11/2022;Design;9.16;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;0;6.473.333.333
939;P-2022-031;EMP-10;01/12/2022;Drafting;8.28;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
940;P-2022-031;EMP-8;06/12/2022;Meeting;6.43;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
941;P-2022-031;EMP-10;22/01/2023;Calculation;7.62;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
942;P-2022-031;EMP-1;11/01/2023;Design;7.32;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
943;P-2022-031;EMP-5;16/01/2023;Calculation;8.54;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
944;P-2022-031;EMP-5;07/01/2023;Site Visit;7.39;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
945;P-2022-031;EMP-7;10/12/2022;Drafting;6.77;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
946;P-2022-031;EMP-4;13/12/2022;Meeting;9.68;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
947;P-2022-031;EMP-11;22/12/2022;Drafting;5.63;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
948;P-2022-031;EMP-11;21/01/2023;Meeting;7.99;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
949;P-2022-031;EMP-4;10/01/2023;Drafting;5.72;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;1;6.473.333.333
950;P-2022-031;EMP-10;24/11/2022;Drafting;7.42;Commercial;Mixed;1942;3;11/11/2022;25/01/2023;0;6.473.333.333
951;P-2022-032;EMP-1;11/05/2022;Meeting;6.88;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
952;P-2022-032;EMP-5;25/04/2022;Calculation;4.63;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
953;P-2022-032;EMP-6;20/04/2022;Drafting;2.26;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
954;P-2022-032;EMP-8;22/04/2022;Meeting;2.6;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
955;P-2022-032;EMP-3;06/05/2022;Drafting;3.74;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
956;P-2022-032;EMP-7;19/04/2022;Drafting;3.61;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
957;P-2022-032;EMP-9;26/04/2022;Calculation;5.04;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
958;P-2022-032;EMP-4;17/04/2022;Calculation;4.73;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
959;P-2022-032;EMP-5;15/04/2022;Meeting;3.42;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
960;P-2022-032;EMP-5;05/04/2022;Site Visit;3.46;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
961;P-2022-032;EMP-8;21/04/2022;Design;0.89;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
962;P-2022-032;EMP-2;23/04/2022;Drafting;5.28;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
963;P-2022-032;EMP-9;05/05/2022;Site Visit;1.67;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
964;P-2022-032;EMP-7;25/04/2022;Meeting;1.99;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
965;P-2022-032;EMP-5;27/04/2022;Drafting;3.67;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
966;P-2022-032;EMP-5;14/04/2022;Meeting;6.56;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
967;P-2022-032;EMP-7;18/04/2022;Calculation;1.78;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
968;P-2022-032;EMP-10;05/05/2022;Meeting;4.17;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
969;P-2022-032;EMP-9;11/05/2022;Design;3.38;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
970;P-2022-032;EMP-8;11/04/2022;Drafting;2.05;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
971;P-2022-032;EMP-8;09/05/2022;Meeting;3.75;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
972;P-2022-032;EMP-7;08/04/2022;Site Visit;3.51;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
973;P-2022-032;EMP-2;11/05/2022;Meeting;6.39;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
974;P-2022-032;EMP-4;12/05/2022;Meeting;2.84;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
975;P-2022-032;EMP-2;22/04/2022;Calculation;2;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
976;P-2022-032;EMP-8;11/05/2022;Site Visit;0.9;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
977;P-2022-032;EMP-5;10/04/2022;Site Visit;1.86;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
978;P-2022-032;EMP-10;09/04/2022;Drafting;1.65;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
979;P-2022-032;EMP-5;04/04/2022;Calculation;6.38;Commercial;Mixed;627;4;04/04/2022;14/05/2022;0;156.75
980;P-2022-033;EMP-3;30/03/2022;Calculation;10.53;Commercial;Concrete;1001;4;08/03/2022;06/05/2022;1;250.25
981;P-2022-033;EMP-6;20/03/2022;Site Visit;10.52;Commercial;Concrete;1001;4;08/03/2022;06/05/2022;1;250.25
982;P-2022-033;EMP-11;03/04/2022;Design;12.84;Commercial;Concrete;1001;4;08/03/2022;06/05/2022;0;250.25
983;P-2022-033;EMP-3;30/04/2022;Calculation;12.57;Commercial;Concrete;1001;4;08/03/2022;06/05/2022;0;250.25
984;P-2022-033;EMP-11;03/04/2022;Design;12.8;Commercial;Concrete;1001;4;08/03/2022;06/05/2022;0;250.25
985;P-2022-033;EMP-4;23/03/2022;Meeting;13.05;Commercial;Concrete;1001;4;08/03/2022;06/05/2022;1;250.25
986;P-2022-033;EMP-4;16/04/2022;Calculation;10.81;Commercial;Concrete;1001;4;08/03/2022;06/05/2022;0;250.25
987;P-2022-033;EMP-3;08/04/2022;Site Visit;11.57;Commercial;Concrete;1001;4;08/03/2022;06/05/2022;0;250.25
988;P-2022-033;EMP-7;26/04/2022;Site Visit;9.94;Commercial;Concrete;1001;4;08/03/2022;06/05/2022;0;250.25
989;P-2022-033;EMP-6;12/03/2022;Drafting;12.34;Commercial;Concrete;1001;4;08/03/2022;06/05/2022;1;250.25
990;P-2022-033;EMP-3;23/04/2022;Drafting;11.42;Commercial;Concrete;1001;4;08/03/2022;06/05/2022;0;250.25
991;P-2022-033;EMP-9;02/04/2022;Design;11.32;Commercial;Concrete;1001;4;08/03/2022;06/05/2022;0;250.25
992;P-2022-033;EMP-11;16/03/2022;Drafting;10.99;Commercial;Concrete;1001;4;08/03/2022;06/05/2022;1;250.25
993;P-2022-033;EMP-8;25/03/2022;Design;12.17;Commercial;Concrete;1001;4;08/03/2022;06/05/2022;1;250.25
994;P-2022-033;EMP-8;17/04/2022;Meeting;14.13;Commercial;Concrete;1001;4;08/03/2022;06/05/2022;0;250.25
995;P-2022-033;EMP-11;24/04/2022;Calculation;10.67;Commercial;Concrete;1001;4;08/03/2022;06/05/2022;0;250.25
996;P-2022-034;EMP-3;14/12/2022;Site Visit;3.11;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
997;P-2022-034;EMP-2;04/12/2022;Site Visit;0.5;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
998;P-2022-034;EMP-1;11/12/2022;Site Visit;2.54;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
999;P-2022-034;EMP-4;14/12/2022;Site Visit;3.18;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
1000;P-2022-034;EMP-5;03/12/2022;Site Visit;2.18;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
1001;P-2022-034;EMP-1;08/12/2022;Meeting;0.5;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
1002;P-2022-034;EMP-3;23/11/2022;Calculation;1.98;Residential;Wood;162;3;20/11/2022;17/12/2022;0;54
1003;P-2022-034;EMP-9;21/11/2022;Meeting;2.55;Residential;Wood;162;3;20/11/2022;17/12/2022;0;54
1004;P-2022-034;EMP-5;28/11/2022;Site Visit;0.5;Residential;Wood;162;3;20/11/2022;17/12/2022;0;54
1005;P-2022-034;EMP-5;15/12/2022;Calculation;1.02;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
1006;P-2022-034;EMP-7;20/11/2022;Design;6.74;Residential;Wood;162;3;20/11/2022;17/12/2022;0;54
1007;P-2022-034;EMP-10;15/12/2022;Calculation;1.22;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
1008;P-2022-034;EMP-9;27/11/2022;Drafting;0.86;Residential;Wood;162;3;20/11/2022;17/12/2022;0;54
1009;P-2022-034;EMP-2;25/11/2022;Site Visit;0.5;Residential;Wood;162;3;20/11/2022;17/12/2022;0;54
1010;P-2022-034;EMP-9;20/11/2022;Drafting;0.44;Residential;Wood;162;3;20/11/2022;17/12/2022;0;54
1011;P-2022-034;EMP-4;05/12/2022;Drafting;0.5;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
1012;P-2022-034;EMP-6;16/12/2022;Site Visit;3.84;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
1013;P-2022-034;EMP-5;30/11/2022;Drafting;1.13;Residential;Wood;162;3;20/11/2022;17/12/2022;0;54
1014;P-2022-034;EMP-4;27/11/2022;Calculation;0.92;Residential;Wood;162;3;20/11/2022;17/12/2022;0;54
1015;P-2022-034;EMP-1;05/12/2022;Site Visit;0.88;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
1016;P-2022-034;EMP-11;04/12/2022;Calculation;3.04;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
1017;P-2022-034;EMP-3;07/12/2022;Drafting;2.88;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
1018;P-2022-034;EMP-5;14/12/2022;Calculation;3.07;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
1019;P-2022-034;EMP-8;08/12/2022;Design;1.62;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
1020;P-2022-034;EMP-9;23/11/2022;Design;2.69;Residential;Wood;162;3;20/11/2022;17/12/2022;0;54
1021;P-2022-034;EMP-1;02/12/2022;Meeting;1.23;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
1022;P-2022-034;EMP-8;11/12/2022;Site Visit;0.67;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
1023;P-2022-034;EMP-3;07/12/2022;Meeting;2.95;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
1024;P-2022-034;EMP-6;05/12/2022;Calculation;3.58;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
1025;P-2022-034;EMP-5;02/12/2022;Meeting;0.47;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
1026;P-2022-034;EMP-1;04/12/2022;Calculation;1.21;Residential;Wood;162;3;20/11/2022;17/12/2022;1;54
1027;P-2022-035;EMP-3;24/04/2022;Site Visit;69.96;Institutional;Steel;1887;7;05/01/2022;07/05/2022;0;2.695.714.286
1028;P-2022-035;EMP-8;28/02/2022;Drafting;69.3;Institutional;Steel;1887;7;05/01/2022;07/05/2022;1;2.695.714.286
1029;P-2022-035;EMP-6;12/02/2022;Design;70.58;Institutional;Steel;1887;7;05/01/2022;07/05/2022;1;2.695.714.286
1030;P-2022-035;EMP-6;04/03/2022;Site Visit;68.89;Institutional;Steel;1887;7;05/01/2022;07/05/2022;1;2.695.714.286
1031;P-2022-035;EMP-10;19/03/2022;Drafting;70.06;Institutional;Steel;1887;7;05/01/2022;07/05/2022;1;2.695.714.286
1032;P-2022-035;EMP-5;08/01/2022;Design;71.3;Institutional;Steel;1887;7;05/01/2022;07/05/2022;1;2.695.714.286
1033;P-2022-035;EMP-11;05/01/2022;Meeting;73.04;Institutional;Steel;1887;7;05/01/2022;07/05/2022;1;2.695.714.286
1034;P-2022-036;EMP-2;04/03/2023;Drafting;60.85;Institutional;Mixed;2240;14;19/07/2022;22/03/2023;1;160
1035;P-2022-036;EMP-11;07/12/2022;Meeting;61.4;Institutional;Mixed;2240;14;19/07/2022;22/03/2023;1;160
1036;P-2022-036;EMP-5;03/01/2023;Site Visit;61.58;Institutional;Mixed;2240;14;19/07/2022;22/03/2023;1;160
1037;P-2022-036;EMP-7;07/02/2023;Design;62.45;Institutional;Mixed;2240;14;19/07/2022;22/03/2023;1;160
1038;P-2022-036;EMP-5;24/10/2022;Calculation;61.5;Institutional;Mixed;2240;14;19/07/2022;22/03/2023;0;160
1039;P-2022-036;EMP-9;07/01/2023;Site Visit;60.68;Institutional;Mixed;2240;14;19/07/2022;22/03/2023;1;160
1040;P-2022-036;EMP-6;19/01/2023;Calculation;58.8;Institutional;Mixed;2240;14;19/07/2022;22/03/2023;1;160
1041;P-2022-036;EMP-6;13/09/2022;Design;59.11;Institutional;Mixed;2240;14;19/07/2022;22/03/2023;0;160
1042;P-2022-036;EMP-3;11/08/2022;Site Visit;60.33;Institutional;Mixed;2240;14;19/07/2022;22/03/2023;0;160
1043;P-2022-036;EMP-9;04/03/2023;Site Visit;59.48;Institutional;Mixed;2240;14;19/07/2022;22/03/2023;1;160
1044;P-2022-036;EMP-10;19/01/2023;Design;60.73;Institutional;Mixed;2240;14;19/07/2022;22/03/2023;1;160
1045;P-2022-036;EMP-7;15/11/2022;Meeting;60.57;Institutional;Mixed;2240;14;19/07/2022;22/03/2023;0;160
1046;P-2022-036;EMP-11;13/12/2022;Drafting;62.71;Institutional;Mixed;2240;14;19/07/2022;22/03/2023;1;160
1047;P-2022-036;EMP-9;25/01/2023;Meeting;61.42;Institutional;Mixed;2240;14;19/07/2022;22/03/2023;1;160
1048;P-2022-036;EMP-2;24/02/2023;Design;62.21;Institutional;Mixed;2240;14;19/07/2022;22/03/2023;1;160
1049;P-2022-036;EMP-2;11/03/2023;Design;60.79;Institutional;Mixed;2240;14;19/07/2022;22/03/2023;1;160
1050;P-2022-037;EMP-1;23/05/2022;Site Visit;26.12;Institutional;Wood;2437;6;07/03/2022;06/07/2022;0;4.061.666.667
1051;P-2022-037;EMP-6;17/04/2022;Drafting;26.92;Institutional;Wood;2437;6;07/03/2022;06/07/2022;0;4.061.666.667
1052;P-2022-037;EMP-3;19/06/2022;Drafting;27.5;Institutional;Wood;2437;6;07/03/2022;06/07/2022;0;4.061.666.667
1053;P-2022-037;EMP-1;17/06/2022;Site Visit;28.25;Institutional;Wood;2437;6;07/03/2022;06/07/2022;0;4.061.666.667
1054;P-2022-037;EMP-11;16/03/2022;Drafting;27.93;Institutional;Wood;2437;6;07/03/2022;06/07/2022;1;4.061.666.667
1055;P-2022-037;EMP-4;21/04/2022;Site Visit;26.98;Institutional;Wood;2437;6;07/03/2022;06/07/2022;0;4.061.666.667
1056;P-2022-037;EMP-3;06/06/2022;Meeting;26.2;Institutional;Wood;2437;6;07/03/2022;06/07/2022;0;4.061.666.667
1057;P-2022-037;EMP-1;28/04/2022;Site Visit;27.07;Institutional;Wood;2437;6;07/03/2022;06/07/2022;0;4.061.666.667
1058;P-2022-037;EMP-3;11/05/2022;Meeting;26.48;Institutional;Wood;2437;6;07/03/2022;06/07/2022;0;4.061.666.667
1059;P-2022-037;EMP-4;02/05/2022;Calculation;26.55;Institutional;Wood;2437;6;07/03/2022;06/07/2022;0;4.061.666.667
1060;P-2022-037;EMP-7;29/06/2022;Drafting;25.21;Institutional;Wood;2437;6;07/03/2022;06/07/2022;0;4.061.666.667
1061;P-2022-037;EMP-5;04/07/2022;Site Visit;28.15;Institutional;Wood;2437;6;07/03/2022;06/07/2022;0;4.061.666.667
1062;P-2022-037;EMP-7;31/03/2022;Drafting;25.83;Institutional;Wood;2437;6;07/03/2022;06/07/2022;1;4.061.666.667
1063;P-2022-037;EMP-3;10/04/2022;Design;28.83;Institutional;Wood;2437;6;07/03/2022;06/07/2022;0;4.061.666.667
1064;P-2022-037;EMP-11;05/04/2022;Calculation;26.75;Institutional;Wood;2437;6;07/03/2022;06/07/2022;0;4.061.666.667
1065;P-2022-037;EMP-1;21/03/2022;Meeting;27.48;Institutional;Wood;2437;6;07/03/2022;06/07/2022;1;4.061.666.667
1066;P-2022-037;EMP-9;11/03/2022;Calculation;30.1;Institutional;Wood;2437;6;07/03/2022;06/07/2022;1;4.061.666.667
1067;P-2022-038;EMP-11;23/03/2022;Drafting;3.19;Residential;Steel;460;2;20/02/2022;24/03/2022;1;230
1068;P-2022-038;EMP-10;21/03/2022;Calculation;1.34;Residential;Steel;460;2;20/02/2022;24/03/2022;1;230
1069;P-2022-038;EMP-1;09/03/2022;Meeting;2.14;Residential;Steel;460;2;20/02/2022;24/03/2022;1;230
1070;P-2022-038;EMP-9;26/02/2022;Meeting;3.18;Residential;Steel;460;2;20/02/2022;24/03/2022;1;230
1071;P-2022-038;EMP-6;22/03/2022;Meeting;2.53;Residential;Steel;460;2;20/02/2022;24/03/2022;1;230
1072;P-2022-038;EMP-4;26/02/2022;Calculation;0.5;Residential;Steel;460;2;20/02/2022;24/03/2022;1;230
